id	created_at	updated_at	name	location	address	category	phone
234	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mwerahari Mission Clinic	0101000020E6100000A11A0080943C3F40CA15DEE5220E33C0	Nharira, Manicaland Province, ZW	Mission Clinic	UNKNOWN
235	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Nhangabwe Rural Health Centre	0101000020E6100000DF2600606C813F40191C25AFCED932C0	Rundu, Chikomba, Mashonaland East Province, ZW	Rural Health Centre	UNKNOWN
236	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Nharira Rural Hospital	0101000020E61000001ED3FF1FD32B3F40971C774A071333C0	Nharira, Manicaland Province, ZW	Rural Hospital	UNKNOWN
237	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Nyamhere Clinic	0101000020E6100000B0F2FFBFF5003F40D235936FB6D132C0	New Featherstone, Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
238	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Popoteke Clinic	0101000020E6100000DE0300C01B863F407E5704FF5B1133C0	Buhera, Mashonaland East Province, ZW	Clinic	UNKNOWN
239	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Range Rural Hospital	0101000020E610000055D3FFFF29003F407632384A5E0533C0	The Range, Chikomba, Mashonaland East Province, ZW	Rural Hospital	UNKNOWN
240	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Rutanhira Clinic	0101000020E6100000B7DEFF5F666B3F40E36BCF2C09C032C0	Rundu, Wedza, Mashonaland East Province, ZW	Clinic	UNKNOWN
241	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Sadza District Hospital	0101000020E6100000822400C070683F402ECA6C9049D632C0	Rundu, Wedza, Mashonaland East Province, ZW	District Hospital	UNKNOWN
242	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Shumba Clinic	0101000020E61000001CD0FFDF52913F403F1D8F19A8EC32C0	Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
243	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Unyetu Clinic	0101000020E6100000E5EFFF5F0C4D3F40A9DE1AD82AF932C0	Sadza, Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
244	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	St Francis of Assisi Clinic	0101000020E6100000D9CEF753E31D3F403541D47D001A33C0	Nharira, Manicaland Province, ZW	Clinic	UNKNOWN
245	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chivu Prison Clinic	0101000020E610000004ADC090D5E53E4078B988EFC40433C0	Chivhu, Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
246	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Tavara Clinic	0101000020E61000009CDCEF5014B83E4022718FA50FCD32C0	Featherstone, Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
247	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ZRP Clinic	0101000020E610000096ECD808C4E33E404B02D4D4B20533C0	Chivhu, Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
248	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chivhu Clinic	0101000020E6100000F2D24D6210E83E40EFE192E34E0133C0	Chivhu, Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
249	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Manyene  Clinic	0101000020E61000003B70CE88D2FE3E40053411363CDD32C0	Chikomba, Mashonaland East Province, ZW	Clinic	UNKNOWN
250	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ARDA Rusitu Clinic	0101000020E610000032F7FF1F966440406284F068E30834C0	Nyahode, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
251	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Biriwiri Mission Hospital	0101000020E6100000990B004033564040A7B393C151CA33C0	Chimanimani, Manicaland Province, ZW	Mission Hospital	UNKNOWN
252	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Bumba Rural Health Centre	0101000020E61000000F1B004062514040D690B8C7D2A733C0	Mutambara, Chimanimani, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
253	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Cashel Clinic	0101000020E610000048FEFFFFE8644040C22FF5F3A68A33C0	Cashel, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
254	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chakohwa Clinic	0101000020E61000007CF8FF5F3F42404012F758FAD08D33C0	Melsetter Junction, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
255	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Changazi Rural Health Centre	0101000020E6100000651100E07C3C40401E6D1CB116EF33C0	Birchenough Bridge, Chimanimani, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
256	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Charter Clinic	0101000020E61000009EF4FF9F43674040F6622827DAD533C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
257	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chayamiti Clinic	0101000020E61000005E0500E0FB46404033E197FA79AB33C0	Hot Springs, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
258	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chikukwa Rural Health Centre	0101000020E610000054F3FF5FFA77404046CEC29E76B833C0	Charleswood, Chimanimani, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
259	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chikwakwa Clinic	0101000020E6100000630E00A05C494040B4024356B7DA33C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
260	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chisengu Clinic	0101000020E6100000A0F7FFDF63714040650113B875E733C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
261	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Gudyanga Clinic	0101000020E6100000FDF9FF7FBF33404066A032FE7DDE33C0	Nyanyadzi, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
262	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Gwindingwe Clinic	0101000020E610000088EDFFBFB0534040C74B378941F033C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
263	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Martin Clinic	0101000020E6100000710600408E77404078D1579066C433C0	Charleswood, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
264	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mhakwe Clinic	0101000020E610000003060080405140400A4B3CA06CD233C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
265	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Muchadziya Clinic	0101000020E610000062EBFFFF6B7940405E807D74EA0234C0	Nyahode, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
266	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mutambara Acting District Hospital	0101000020E6100000FC1900E0CF574040F0F96184F08833C0	Mutambara, Chimanimani, Manicaland Province, ZW	Acting District Hospital	UNKNOWN
267	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mutsvangwa Clinic	0101000020E610000067F4FFBFCC744040FA0AD28C451334C0	Nyahode, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
268	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Ngorima Clinic	0101000020E610000017E7FF7FC26D4040302FC03E3A0D34C0	Nyahode, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
269	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Nyahode Clinic	0101000020E6100000F50D00E04E694040E292E34EE9F033C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
270	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Nyanyadzi Rural Hospital	0101000020E61000000A120080013640400CEA5BE674C933C0	Nyanyadzi, Chimanimani, Manicaland Province, ZW	Rural Hospital	UNKNOWN
271	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Roscommon Clinic	0101000020E610000082040060C0674040E84D452A8C0534C0	Nyahode, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
272	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Rusitu Mission Clinic	0101000020E6100000F7100020AF6E40408DD13AAA9A0834C0	Nyahode, Chimanimani, Manicaland Province, ZW	Mission Clinic	UNKNOWN
273	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Shinja Clinic	0101000020E610000042F2FFFFA74D40409AB1683A3BC133C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
274	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Tarka Clinic	0101000020E61000009EF4FF9F03784040E292E34EE9F833C0	Tilbury, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
275	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Tilbury Clinic	0101000020E6100000500D00408A7C4040E31934F44FE833C0	Tilbury, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
276	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chimanimani Hospital Rural Hosp	0101000020E6100000598638D6C56D4040D252793BC2D133C0	Chimanimani, Manicaland Province, ZW	Rural Hosp	UNKNOWN
277	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ARDA Estates Clinic	0101000020E61000004EE7FF5FB91D40409C8A54185BE034C0	Chisumbanje, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
278	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ARDA-Mid-Save Clinic	0101000020E6100000FDF9FF7F7F304040302FC03E3A0D34C0	Birchenough Bridge, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
279	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Checheche Clinic	0101000020E6100000A11A0080144E4040D3C1FA3F870934C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
280	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chibuwe Clinic	0101000020E61000008B1300A081264040C9C859D8D37634C0	Chibuwe, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
281	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chikore Mission Hospital	0101000020E6100000B9040040B73F40407250C24CDB6F34C0	Craigmore, Chipinge, Manicaland Province, ZW	Mission Hospital	UNKNOWN
282	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chinyamukwaka Clinic	0101000020E6100000FA1600A02F2E4040B43C0FEECEEA34C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
283	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chipangayi Clinic	0101000020E610000051EDFFDF392D4040C1E270E6574334C0	Rupisi, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
284	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chipinge District Hospital	0101000020E6100000070C0000414F4040609335EA213234C0	Chipinge, Manicaland Province, ZW	District Hospital	UNKNOWN
285	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chiringa Clinic	0101000020E610000017E7FF7FC24D40403B191C25AF4634C0	Babblespruit, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
286	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chisuma Clinic	0101000020E61000006A1A00A01D2E4040CBB91457950D35C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
287	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Clear Water Clinic	0101000020E6100000AEEFFF7F155D404087DC0C37E01B34C0	Junction Gate, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
288	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Gaza Council Clinic	0101000020E6100000461B0020D951404053CBD6FA223134C0	Chipinge, Manicaland Province, ZW	Council Clinic	UNKNOWN
289	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Gumuka Clinic	0101000020E610000002030040E023404018B2BAD5739A34C0	Gumira, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
290	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Gwenzi Clinic	0101000020E610000067F4FFBFCC54404048E17A14AE8734C0	Mount Selinda, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
291	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Hwakata Clinic	0101000020E6100000BAE4FFDF263E4040C1E270E657D334C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
292	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Jersey Clinic	0101000020E6100000870D0020015740402D3E05C0788634C0	Mount Selinda, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
293	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Junction Gate Clinic	0101000020E61000007EFBFF9F5F644040B70BCD751A2934C0	Junction Gate, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
294	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Kondo Clinic	0101000020E610000009EFFFDF5031404084D89942E76534C0	Rupisi, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
295	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Kopera Clinic	0101000020E6100000F91300608F624040EE42739D465234C0	Dzorora, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
296	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mabeye Clinic	0101000020E61000006A1A00A01D2E404049F4328AE5E634C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
297	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Madhuka Rural Health Centre	0101000020E61000008B1300A0812E40408DD13AAA9AB834C0	Chisumbanje, Chipinge, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
298	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mahenye Clinic	0101000020E6100000B21800A04632404000000000004035C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
299	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Manzvire Clinic	0101000020E6100000710600408E2B4040F415A4198BC634C0	Chisumbanje, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
300	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Zamchiya Clinic	0101000020E6100000F8F0FFBF1E3D40406C5B94D920B334C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
301	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Zona Clinic	0101000020E6100000441800E0385E4040392861A6ED6F34C0	Mount Selinda, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
302	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ZRP-Chipinge Clinic	0101000020E6100000A70300E0A44F404025581CCEFC3234C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
303	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mt. Selinda Mission Hospital	0101000020E610000072E6FFDFFD594040F819170E846C34C0	Mount Selinda, Chipinge, Manicaland Province, ZW	Mission Hospital	UNKNOWN
304	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Muparadze Clinic	0101000020E6100000CE0800E0692340405E807D74EA1235C0	Rupangwana, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
305	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Musani Clinic	0101000020E610000082040060A03340405A9E0777671534C0	Birchenough Bridge, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
306	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Musirwizi Clinic	0101000020E6100000B21800A0464A4040BD00FBE8D47534C0	Craigmore, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
307	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mutandahwe Clinic	0101000020E6100000B0F2FFBFF518404051A5660FB40235C0	Rupangwana, Manicaland Province, ZW	Clinic	UNKNOWN
308	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mutema Clinic	0101000020E61000006A1A00A01D2E4040B51A12F7582234C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
309	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	New Year Gift Clinic	0101000020E61000003DE9FF3F87494040C6F99B50881834C0	Chipinge, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
310	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Ngaome Clinic	0101000020E6100000E6F2FF9FEC4840407632384A5EFD33C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
311	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Paidamoyo Clinic	0101000020E6100000AA09006025674040EA3E00A94D1C34C0	Junction Gate, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
312	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Ratelshoek Clinic	0101000020E6100000F40A00A02E674040BB0F406A133F34C0	Junction Gate, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
313	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Rimbi Clinic	0101000020E61000007B1800C04F3240405C8FC2F5288C34C0	Chibuwe, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
314	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Silverstream Clinic	0101000020E6100000DE0300C09B5740407632384A5EFD33C0	Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
315	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Southern Hold. Clinic	0101000020E6100000BFEDFF9F47694040A4703D0AD74334C0	Dzorora, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
316	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	St. Peters Mission Hospital	0101000020E6100000710600408E1B40405A9E077767C534C0	Chisumbanje, Chipinge, Manicaland Province, ZW	Mission Hospital	UNKNOWN
317	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Tanganda Clinic	0101000020E61000007AF5FF1FDF2C4040EA3E00A94D1C34C0	Birchenough Bridge, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
318	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Tongogara Clinic	0101000020E6100000BD0A00C037274040B70BCD751A5934C0	Rupisi, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
319	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Vheneka Clinic	0101000020E6100000150400A0B2134040392861A6EDEF34C0	Rupangwana, Manicaland Province, ZW	Clinic	UNKNOWN
320	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ZRP Birchnough Bridge Clinic	0101000020E6100000DD0C37E0F32F4040205ED72FD8F533C0	Birchenough Bridge, Chimanimani, Manicaland Province, ZW	Clinic	UNKNOWN
321	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mahenye Rural Health Centre	0101000020E61000009F71E14048324040001DE6CB0B4035C0	Chipinge, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
322	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Town Clinic Clinic	0101000020E6100000DC4603780B50404037A6272CF13034C0	Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
323	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Tamandai Clinic	0101000020E6100000CA37DBDC986A40402EAD86C43D4E34C0	Dzorora, Chipinge, Manicaland Province, ZW	Clinic	UNKNOWN
324	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chambuta Clinic	0101000020E6100000643100400DCE3F407E52EDD3F14035C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
325	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chikombedzi Hospital	0101000020E6100000E6120000DD563F4022C32ADEC8AC35C0	Matibis, Chiredzi, Masvingo Province, ZW	Hospital	UNKNOWN
326	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chilonga Clinic	0101000020E610000031170080E6A73F400C3CF71E2E3935C0	Hippo Valley, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
327	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chimbwedziva Clinic	0101000020E6100000BDEAFF5F67CA3F409981CAF8F75935C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
328	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chingele Clinic	0101000020E6100000160700E0729E3F40897B2C7DE86A35C0	Machendu, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
329	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chipiwa Clinic	0101000020E6100000062C006091CA3F40BC74931804D634C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
330	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chiredzi Hospital	0101000020E61000003F0F002058AC3F40F0A7C64B370935C0	Chiredzi, Masvingo Province, ZW	Hospital	UNKNOWN
331	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chitsa Clinic	0101000020E6100000050900C06013404052448655BC1935C0	Tshovani, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
332	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chizvirizvi Clinic	0101000020E61000005BFFFF5F7B024040F9669B1BD3FB34C0	Nandi, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
333	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Chomopani Clinic	0101000020E610000081010020604A3F401B47ACC5A78835C0	Chikombedzi, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
334	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Damarakanaka Clinic	0101000020E6100000BAE4FFDF26793F403BC780ECF55635C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
335	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Davata Clinic	0101000020E6100000B21800A0C63B3F403E22A644124536C0	Sengwe, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
336	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Dumisa Clinic	0101000020E6100000C6F9FF9F68673F4073A25D85943736C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
337	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Gezani Clinic	0101000020E6100000032600E0D0273F400A117008551A36C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
338	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Hippo Valley Clinic	0101000020E6100000FDD9FF1FAFA63F40B43C0FEECE1235C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
339	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mahlanguleni Clinic	0101000020E61000001BCDFF9F12813F407D0569C6A28935C0	Boli, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
340	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Makambe Clinic	0101000020E61000008DF6FF7F11573F407923F3C81F7435C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
341	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Malipati Rural Health Centre	0101000020E6100000082F00A0916B3F40C347C494481236C0	Malipati, Chiredzi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
342	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ZRP Clinic	0101000020E610000066D1FF1F5CAC3F4060AB048BC30935C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
343	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	ZSA Clinic	0101000020E61000007B1800C0EF9D3F402849D74CBE0935C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
344	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Mkwasine Clinic	0101000020E6100000B0F2FFBF75E23F402DEC6987BFD634C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
345	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Muteyo Clinic	0101000020E6100000D31100A06A0F40406475ABE7A4EF34C0	Muteyo, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
346	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	NRZ Clinic	0101000020E610000018EAFFBF22783F401F9DBAF2590635C0	Triangle, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
347	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Nyangambe Clinic	0101000020E61000003A06006097C03F4010CCD1E3F7AE34C0	Glendevon, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
348	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Old Boli Clinic	0101000020E61000006CFDFF7F6D733F406B82A8FB006C35C0	Boli, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
349	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Pahlela Clinic	0101000020E61000009A0E0080935B3F400D8E9257E7F035C0	Mabalauta, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
350	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	PMD Masvingo Pmd Offices	0101000020E610000068D4FF5F5CD53E405726FC523F1734C0	Masvingo, Masvingo Province, ZW	Pmd Offices	UNKNOWN
351	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Porepore Clinic	0101000020E6100000CF2B0080BAE73F40C49448A297C934C0	Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
352	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Rapanguwana Clinic	0101000020E6100000620B00603C134040F20C1AFA270035C0	Tshovani, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
353	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Rutandare Clinic	0101000020E61000007B1800C0EF4D3F405E68AED3481B36C0	Malipati, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
354	2024-02-22 19:21:11.257236-05	2024-02-22 19:21:11.257236-05	Samu Clinic	0101000020E6100000DAFDFF3FDB5F3F40795DBF60373C36C0	Dumisa Mission, Chiredzi, Masvingo Province, ZW	Clinic	UNKNOWN
