id	created_at	updated_at	name	location	address	category	phone
373	2024-04-16 16:37:02.455376-04	2024-04-16 16:39:11.766126-04	Nyautonga Rural Health Centre	0101000020E610000043F5FF3F08AF3E40560E2DB29DA733C0	Rupepwe, Chirumhanzu, Midlands Province, ZW	Rural Health Centre	UNKNOWN
374	2024-04-16 16:37:02.45637-04	2024-04-16 16:39:11.766126-04	Nyikavanhu Rural Health Centre	0101000020E6100000CFE8FF7F99A63E4071C971A774F832C0	Chikomba, Mashonaland East Province, ZW	Rural Health Centre	UNKNOWN
375	2024-04-16 16:37:02.457416-04	2024-04-16 16:39:11.766126-04	Siyahokwe Rural Health Centre	0101000020E6100000D5F4FF7F1A813E40C63368E89FB033C0	Gomba, Chirumhanzu, Midlands Province, ZW	Rural Health Centre	UNKNOWN
376	2024-04-16 16:37:02.458414-04	2024-04-16 16:39:11.766126-04	St. Theresa Mission Hospital	0101000020E6100000AF12002086A23E40B936548CF3B733C0	Rupepwe, Chirumhanzu, Midlands Province, ZW	Mission Hospital	UNKNOWN
377	2024-04-16 16:37:02.459516-04	2024-04-16 16:39:11.766126-04	Tokwe 4 Clinic	0101000020E61000006CFDFF7F6D403E402849D74CBE7933C0	Shurugwi, Midlands Province, ZW	Clinic	UNKNOWN
378	2024-04-16 16:37:02.460447-04	2024-04-16 16:39:11.766126-04	Central Estates Clinic	0101000020E6100000C971A774B0763E40462575029A3833C0	Mvuma, Chirumhanzu, Midlands Province, ZW	Clinic	UNKNOWN
379	2024-04-16 16:37:02.461495-04	2024-04-16 16:39:11.766126-04	CITIMED Hospital	0101000020E61000008BFD65F7E4113F40C139234A7B0332C0	STAND 14656 HADZINANHANGA ROAD, ZENGEZA 4, Chitungwiza, ZW	Hospital	UNKNOWN
380	2024-04-16 16:37:02.462637-04	2024-04-16 16:39:11.766126-04	Chitungwiza Hospital	0101000020E610000055302AA913103F40DC68006F810432C0	Chitungwiza, Seke, Mashonaland East Province, ZW	Hospital	UNKNOWN
381	2024-04-16 16:37:02.463656-04	2024-04-16 16:39:11.766126-04	Zengeza 3 Clinic	0101000020E610000090A0F831E60E3F405227A089B00132C0	Chitungwiza, Seke, Mashonaland East Province, ZW	Clinic	UNKNOWN
382	2024-04-16 16:37:02.464632-04	2024-04-16 16:39:11.766126-04	Seke North Clinic	0101000020E61000004703780B24183F4032E6AE25E40332C0	Chitungwiza, Seke, Mashonaland East Province, ZW	Clinic	UNKNOWN
383	2024-04-16 16:37:02.465659-04	2024-04-16 16:39:11.766126-04	ZRP camp Clinic	0101000020E6100000B1BFEC9E3C1C3F406A4DF38E530432C0	Seke Rd, Chitungwiza, ZW	Clinic	UNKNOWN
384	2024-04-16 16:37:02.466591-04	2024-04-16 16:39:11.766126-04	Seke South Clinic	0101000020E61000004FAF946588133F402B1895D4090832C0	23305 Chitungwiza Rd, Harare, ZW	Clinic	UNKNOWN
385	2024-04-16 16:37:02.467764-04	2024-04-16 16:39:11.766126-04	St Mary's Clinic	0101000020E6100000098A1F63EE0A3F40CA54C1A8A4FE31C0	Chitungwiza, Seke, Mashonaland East Province, ZW	Clinic	UNKNOWN
386	2024-04-16 16:37:02.469031-04	2024-04-16 16:39:11.766126-04	Manyame 24Hr Maternity Clinic	0101000020E6100000098A1F63EE0A3F4076E09C11A5FD31C0	Chitungwiza, Seke, Mashonaland East Province, ZW	Maternity Clinic	UNKNOWN
387	2024-04-16 16:37:02.470035-04	2024-04-16 16:39:11.766126-04	Berejena Mission Clinic	0101000020E610000007ECFF9FF0963E40EE42739D46A234C0	Chitofa, Chivi, Masvingo Province, ZW	Mission Clinic	UNKNOWN
388	2024-04-16 16:37:02.470975-04	2024-04-16 16:39:11.766126-04	Chifedza Clinic	0101000020E610000008CCFF3FE08E3E40B3B5BE48687334C0	Nyaningwe Growth Point, Chivi, Masvingo Province, ZW	Clinic	UNKNOWN
389	2024-04-16 16:37:02.472065-04	2024-04-16 16:39:11.766126-04	Chigwikwi Rural Health Centre	0101000020E610000090FCFFFF51333E40D68BA19C682734C0	Chivi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
390	2024-04-16 16:37:02.473014-04	2024-04-16 16:39:11.766126-04	Chivi District Hospital	0101000020E6100000F5CAFFDFAD813E40B6679604A85134C0	Nyaningwe Growth Point, Chivi, Masvingo Province, ZW	District Hospital	UNKNOWN
391	2024-04-16 16:37:02.473919-04	2024-04-16 16:39:11.766126-04	Chivi Mission Clinic	0101000020E6100000E7D2FF3FBC8E3E4017F19D98F55A34C0	Nyaningwe Growth Point, Chivi, Masvingo Province, ZW	Mission Clinic	UNKNOWN
392	2024-04-16 16:37:02.474941-04	2024-04-16 16:39:11.766126-04	Chivi Rural Hospital	0101000020E61000003C0900A017B03E40C078060DFD6334C0	Ngomahuru, Masvingo, Masvingo Province, ZW	Rural Hospital	UNKNOWN
393	2024-04-16 16:37:02.475872-04	2024-04-16 16:39:11.766126-04	Davira Clinic	0101000020E6100000AF120020866F3E401BBB44F5D67834C0	Chivi, Masvingo Province, ZW	Clinic	UNKNOWN
394	2024-04-16 16:37:02.476912-04	2024-04-16 16:39:11.766126-04	Kuranda Clinic	0101000020E61000002D310060B6413E40A1B94E232D0D34C0	Mandamambge, Chivi, Masvingo Province, ZW	Clinic	UNKNOWN
395	2024-04-16 16:37:02.477996-04	2024-04-16 16:39:11.766126-04	Madamombe Rural Health Centre	0101000020E61000003F0F0020D8523E40213CDA38620D34C0	Mandamambge, Chivi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
396	2024-04-16 16:37:02.479535-04	2024-04-16 16:39:11.766126-04	Masinire Clinic	0101000020E610000043F5FF3F085F3E409F02603C836634C0	Chivi, Masvingo Province, ZW	Clinic	UNKNOWN
397	2024-04-16 16:37:02.480741-04	2024-04-16 16:39:11.766126-04	Mhandamabwe Rural Health Centre	0101000020E61000008C1600E0215F3E40D9429083121E34C0	Mandamambge, Chivi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
398	2024-04-16 16:37:02.481947-04	2024-04-16 16:39:11.766126-04	Ngundu Rural Health Centre	0101000020E610000051EDFFDF79CD3E40130F289B72CD34C0	Ngundu, Chivi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
399	2024-04-16 16:37:02.48299-04	2024-04-16 16:39:11.766126-04	Nyahombe Clinic	0101000020E6100000C1F0FFDF27FD3E4017F19D98F5D234C0	Masvingo, Masvingo Province, ZW	Clinic	UNKNOWN
400	2024-04-16 16:37:02.484025-04	2024-04-16 16:39:11.766126-04	Razi Rural Health Centre	0101000020E6100000D23100007BA73E40D5B2B5BE48B834C0	Chivi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
401	2024-04-16 16:37:02.485038-04	2024-04-16 16:39:11.766126-04	Shindi Clinic	0101000020E6100000852A0040B1D93E40C9B08A3732DF34C0	Runde, Chivi, Masvingo Province, ZW	Clinic	UNKNOWN
402	2024-04-16 16:37:02.485976-04	2024-04-16 16:39:11.766126-04	Takavarasha Rural Health Centre	0101000020E6100000DB2000E0AB4E3E405AD8D30E7F5534C0	Chivi, Masvingo Province, ZW	Rural Health Centre	UNKNOWN
403	2024-04-16 16:37:02.486894-04	2024-04-16 16:39:11.766126-04	Utete Clinic	0101000020E6100000901C0060E2343E400B630B410E0A34C0	Chivi, Masvingo Province, ZW	Clinic	UNKNOWN
503	2024-04-16 16:37:02.600481-04	2024-04-16 16:39:11.766126-04	Horseshoe Clinic	0101000020E6100000EAD8FFBFFCE23E4032207BBDFBB330C0	Horse Shoe Rd, ZW	Clinic	UNKNOWN
404	2024-04-16 16:37:02.487864-04	2024-04-16 16:39:11.766126-04	Esibobvu Clinic	0101000020E61000008AF0FFFF50E73C40029F1F46086734C0	Esibomvu, Umzingwane, Matabeleland South Province, ZW	Clinic	UNKNOWN
405	2024-04-16 16:37:02.489151-04	2024-04-16 16:39:11.766126-04	Esigodini District Hospital	0101000020E6100000032600E0D0EF3C40AA656B7D914834C0	Esigodini, Umzingwane, Matabeleland South Province, ZW	District Hospital	UNKNOWN
406	2024-04-16 16:37:02.490165-04	2024-04-16 16:39:11.766126-04	Habani Clinic	0101000020E610000089CDFF5FC0F43C4019CA8976155234C0	Esigodini, Umzingwane, Matabeleland South Province, ZW	Clinic	UNKNOWN
407	2024-04-16 16:37:02.491185-04	2024-04-16 16:39:11.766126-04	How Mine Mine Clinic	0101000020E6100000441800E0D8C83C40E8C1DD59BB4D34C0	Esigodini, Umzingwane, Matabeleland South Province, ZW	Mine Clinic	UNKNOWN
408	2024-04-16 16:37:02.492139-04	2024-04-16 16:39:11.766126-04	Irisvale Rural Health Centre	0101000020E6100000370000E0D6153D40E7357689EA8534C0	Irisvale Halt, Umzingwane, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
409	2024-04-16 16:37:02.493555-04	2024-04-16 16:39:11.766126-04	Kumbuzi Rural Health Centre	0101000020E61000002522002035E83C40D751D504519F34C0	Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
410	2024-04-16 16:37:02.49466-04	2024-04-16 16:39:11.766126-04	Mawabeni Clinic	0101000020E610000011FEFF1F32FC3C40C7D79E59126834C0	Mulungwane, Umzingwane, Matabeleland South Province, ZW	Clinic	UNKNOWN
411	2024-04-16 16:37:02.495632-04	2024-04-16 16:39:11.766126-04	Mbizingwe Rural Health Centre	0101000020E61000002E110000A6D13C408FC2F5285C6734C0	Esibomvu, Umzingwane, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
412	2024-04-16 16:37:02.496628-04	2024-04-16 16:39:11.766126-04	Mhlahlandlela Clinic	0101000020E6100000D5F4FF7F1AC93C40F67AF7C77B8534C0	Matobo, Matabeleland South Province, ZW	Clinic	UNKNOWN
413	2024-04-16 16:37:02.497532-04	2024-04-16 16:39:11.766126-04	Nhlangano Clinic	0101000020E6100000712600A0BEC53C405C77F354873434C0	Bushtick, Umzingwane, Matabeleland South Province, ZW	Clinic	UNKNOWN
414	2024-04-16 16:37:02.498902-04	2024-04-16 16:39:11.766126-04	Nswazi Clinic	0101000020E6100000D5F4FF7F1AFC3C4058AD4CF8A58E34C0	Irisvale Halt, Umzingwane, Matabeleland South Province, ZW	Clinic	UNKNOWN
415	2024-04-16 16:37:02.499912-04	2024-04-16 16:39:11.766126-04	Ntshamathe Clinic	0101000020E6100000F9F3FFFF7ECA3C4066DAFE95952634C0	Umzingwane, Matabeleland South Province, ZW	Clinic	UNKNOWN
416	2024-04-16 16:37:02.501025-04	2024-04-16 16:39:11.766126-04	Chemahuro Clinic	0101000020E61000007AF5FF1FDF1C3D40AC5626FC523732C0	Njelele, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
417	2024-04-16 16:37:02.501927-04	2024-04-16 16:39:11.766126-04	Chireya Rural Hospital	0101000020E6100000032600E050993C40DE76A1B94E8B31C0	Chereya, Gokwe North, Midlands Province, ZW	Rural Hospital	UNKNOWN
418	2024-04-16 16:37:02.502926-04	2024-04-16 16:39:11.766126-04	Chitave Clinic	0101000020E6100000E5CFFFFF7B733C408ACDC7B5A13232C0	Chief Sai, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
419	2024-04-16 16:37:02.503907-04	2024-04-16 16:39:11.766126-04	Day & Night Private Clinic	0101000020E61000000000000000F03C40E65C8AABCA8E32C0	Gokwe South, Midlands Province, ZW	Private Clinic	UNKNOWN
420	2024-04-16 16:37:02.504838-04	2024-04-16 16:39:11.766126-04	Denda Clinic	0101000020E61000006C1D00E0FDD13C40FCFB8C0B07CA31C0	Gorodema, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
421	2024-04-16 16:37:02.505792-04	2024-04-16 16:39:11.766126-04	Gawa Clinic	0101000020E610000008CCFF3FE0BB3C4025581CCEFC4232C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
422	2024-04-16 16:37:02.506792-04	2024-04-16 16:39:11.766126-04	Gokwe District Hospital	0101000020E6100000612B00C0CCEC3C4092B3B0A71D3632C0	Gokwe, Gokwe South, Midlands Province, ZW	District Hospital	UNKNOWN
423	2024-04-16 16:37:02.507714-04	2024-04-16 16:39:11.766126-04	Goredema Clinic	0101000020E610000072E6FFDF9DE53C407C2766BD18DA31C0	Gorodema, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
424	2024-04-16 16:37:02.508893-04	2024-04-16 16:39:11.766126-04	Gumunyu Clinic	0101000020E610000089CDFF5FC0E73C406284F068E36831C0	Machihiri, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
425	2024-04-16 16:37:02.5099-04	2024-04-16 16:39:11.766126-04	Gwanyika Rural Health Centre	0101000020E610000074E9FF1FDE3D3D40FA0AD28C454332C0	Njelele, Gokwe South, Midlands Province, ZW	Rural Health Centre	UNKNOWN
426	2024-04-16 16:37:02.510829-04	2024-04-16 16:39:11.766126-04	Huchu Clinic	0101000020E6100000093200E051883C40314278B471FC31C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
427	2024-04-16 16:37:02.511969-04	2024-04-16 16:39:11.766126-04	Jahana Clinic	0101000020E6100000EBFBFF5F0DF43C40A25D85949F0432C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
428	2024-04-16 16:37:02.513067-04	2024-04-16 16:39:11.766126-04	Jiri Clinic	0101000020E61000005FE5FF7FEB413C40B81E85EB515832C0	Malimasindi, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
429	2024-04-16 16:37:02.514154-04	2024-04-16 16:39:11.766126-04	Kadzidirire Rural Health Centre	0101000020E61000002D31006036F03C40C7D79E59128031C0	Gokwe North, Midlands Province, ZW	Rural Health Centre	UNKNOWN
430	2024-04-16 16:37:02.515111-04	2024-04-16 16:39:11.766126-04	Kahobo Clinic	0101000020E6100000CC0500A069C33C40CDCCCCCCCCBC31C0	Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
431	2024-04-16 16:37:02.516696-04	2024-04-16 16:39:11.766126-04	Kana Mission Hospitals	0101000020E6100000EBFBFF5F0D843C40BC22F8DF4A8E32C0	Midlands Province, ZW	Mission Hospitals	UNKNOWN
432	2024-04-16 16:37:02.521803-04	2024-04-16 16:39:11.766126-04	Krima Clinic	0101000020E6100000BB070080375F3D40FA0AD28C457332C0	Empress Mine, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
433	2024-04-16 16:37:02.522853-04	2024-04-16 16:39:11.766126-04	Kuwirirana Clinic	0101000020E610000089CDFF5FC0073D40B81E85EB51E831C0	Gorodema, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
434	2024-04-16 16:37:02.5239-04	2024-04-16 16:39:11.766126-04	Madzivazu Clinic	0101000020E61000006D2000207E813C401AA3755435A131C0	Madzivazido, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
435	2024-04-16 16:37:02.524833-04	2024-04-16 16:39:11.766126-04	Mangidi Clinic	0101000020E61000003C0900A0175B3C400113B875371F32C0	Chief Sai, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
436	2024-04-16 16:37:02.525767-04	2024-04-16 16:39:11.766126-04	Manoti Clinic	0101000020E61000001AEDFFFF22613C4093C6681D557532C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
437	2024-04-16 16:37:02.526813-04	2024-04-16 16:39:11.766126-04	Manyoni Clinic	0101000020E6100000D61700202B9A3C402F51BD35B02532C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
438	2024-04-16 16:37:02.527831-04	2024-04-16 16:39:11.766126-04	Zhamba Clinic	0101000020E6100000ADCCFFDFA40F3C409A999999993932C0	Binga, Matabeleland North Province, ZW	Clinic	UNKNOWN
439	2024-04-16 16:37:02.529011-04	2024-04-16 16:39:11.766126-04	Zhomba Clinic	0101000020E6100000260200C024503C400CC85EEFFE7031C0	Nenyunka School, Binga, Midlands Province, ZW	Clinic	UNKNOWN
440	2024-04-16 16:37:02.530023-04	2024-04-16 16:39:11.766126-04	Mashame Rural Health Centre	0101000020E61000004235000029CC3C40F6285C8FC24531C0	Chireya road, PQHW+PF7, ZW	Rural Health Centre	UNKNOWN
441	2024-04-16 16:37:02.531013-04	2024-04-16 16:39:11.766126-04	Masuka Clinic	0101000020E6100000500D00400A673C407E18213CDA0032C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
442	2024-04-16 16:37:02.532048-04	2024-04-16 16:39:11.766126-04	Mateta Rural Health Centre	0101000020E61000002F3400A076883C4014AE47E17A6432C0	Gokwe South, Midlands Province, ZW	Rural Health Centre	UNKNOWN
443	2024-04-16 16:37:02.533044-04	2024-04-16 16:39:11.766126-04	Msala Clinic	0101000020E6100000C1D0FF7F970B3C40D7A3703D0A7732C0	Mbungu Settlement, Lupane, Midlands Province, ZW	Clinic	UNKNOWN
444	2024-04-16 16:37:02.534012-04	2024-04-16 16:39:11.766126-04	Mtora Rural Hospital	0101000020E6100000B41B00E0C6013D40C6F99B5088B831C0	Nembudziya, Gokwe North, Midlands Province, ZW	Rural Hospital	UNKNOWN
445	2024-04-16 16:37:02.534948-04	2024-04-16 16:39:11.766126-04	Musita Clinic	0101000020E6100000F83300C01F943C401D9430D3F6D731C0	Sessami, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
446	2024-04-16 16:37:02.53587-04	2024-04-16 16:39:11.766126-04	Mutange Clinic	0101000020E610000014240000833D3D404DD6A887683432C0	Njelele, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
447	2024-04-16 16:37:02.536896-04	2024-04-16 16:39:11.766126-04	Mzadzi Rural Health Centre	0101000020E610000014240000830D3D40ED647094BC7A31C0	Gokwe North, Midlands Province, ZW	Rural Health Centre	UNKNOWN
448	2024-04-16 16:37:02.537877-04	2024-04-16 16:39:11.766126-04	Nenyunga Clinic	0101000020E610000045F8FF7FC8403C400CC85EEFFE7031C0	Nenyunka School, Binga, Midlands Province, ZW	Clinic	UNKNOWN
449	2024-04-16 16:37:02.539158-04	2024-04-16 16:39:11.766126-04	Norah Rural Health Centre	0101000020E61000001B1000A0F32A3D40C1E270E6578331C0	Gokwe North, Midlands Province, ZW	Rural Health Centre	UNKNOWN
450	2024-04-16 16:37:02.54011-04	2024-04-16 16:39:11.766126-04	Nyaje Rural Health Centre	0101000020E61000004235000029CC3C407632384A5E8D32C0	Gokwe South, Midlands Province, ZW	Rural Health Centre	UNKNOWN
451	2024-04-16 16:37:02.541053-04	2024-04-16 16:39:11.766126-04	Nyamunga Clinic	0101000020E6100000B7DEFF5F66763D401B81785DBF5832C0	Empress Mine, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
452	2024-04-16 16:37:02.542142-04	2024-04-16 16:39:11.766126-04	Rubatsiro Clinic	0101000020E6100000C336002009183D409F8EC70C54C631C0	Nembudziya, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
453	2024-04-16 16:37:02.543316-04	2024-04-16 16:39:11.766126-04	Sai Clinic	0101000020E6100000F83300C01F543C40276BD443344232C0	Chief Sai, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
454	2024-04-16 16:37:02.544461-04	2024-04-16 16:39:11.766126-04	Sesame Clinic	0101000020E61000004235000029BC3C404DD6A88768F431C0	Sessami, Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
455	2024-04-16 16:37:02.545441-04	2024-04-16 16:39:11.766126-04	Simchembu Clinic	0101000020E610000068D4FF5F5C3D3C409EB5DB2E34AF31C0	Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
456	2024-04-16 16:37:02.546375-04	2024-04-16 16:39:11.766126-04	Svisvi Rural Health Centre	0101000020E6100000500D00400AC73C40569A94826E0F32C0	Sessami, Gokwe South, Midlands Province, ZW	Rural Health Centre	UNKNOWN
457	2024-04-16 16:37:02.547515-04	2024-04-16 16:39:11.766126-04	Tongwe Clinic	0101000020E6100000C8DCFF7F981A3D40E960FD9FC31432C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
458	2024-04-16 16:37:02.548528-04	2024-04-16 16:39:11.766126-04	Tsungai Rural Health Centre	0101000020E610000058F9FFDF7A243D405B7C0A80F19C31C0	Nembudzia, Gokwe North, Midlands Province, ZW	Rural Health Centre	UNKNOWN
459	2024-04-16 16:37:02.549704-04	2024-04-16 16:39:11.766126-04	Vumba Clinic	0101000020E610000001F6D1A92B2F3C40CFDA6D179AC331C0	Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
460	2024-04-16 16:37:02.550645-04	2024-04-16 16:39:11.766126-04	Nembudziya Hospital	0101000020E610000034BA83D899023D4037C30DF8FCB831C0	Nembudziya, Gokwe North, Midlands Province, ZW	Hospital	UNKNOWN
461	2024-04-16 16:37:02.551586-04	2024-04-16 16:39:11.766126-04	Nyamazengwe Clinic	0101000020E6100000F73B1405FA0C3D40E0D6DD3CD5D131C0	Nembudziya, Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
462	2024-04-16 16:37:02.552619-04	2024-04-16 16:39:11.766126-04	Nyamhara Clinic	0101000020E610000051A5660FB4DA3C40C503CAA65C9931C0	Gokwe North, Midlands Province, ZW	Clinic	UNKNOWN
463	2024-04-16 16:37:02.553606-04	2024-04-16 16:39:11.766126-04	Mateme Clinic	0101000020E6100000A4C2D84290EB3C4088635DDC469332C0	Gokwe South, Midlands Province, ZW	Clinic	UNKNOWN
464	2024-04-16 16:37:02.554548-04	2024-04-16 16:39:11.766126-04	Acturus Mine Clinic	0101000020E6100000D5F4FF7F1A513F407D3F355EBAC931C0	Arcturas, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
465	2024-04-16 16:37:02.555535-04	2024-04-16 16:39:11.766126-04	Bosha Rural Health Centre	0101000020E61000002DEEFF5F958D3F40D578E926318031C0	Goromonzi, Mashonaland East Province, ZW	Rural Health Centre	UNKNOWN
466	2024-04-16 16:37:02.556569-04	2024-04-16 16:39:11.766126-04	Chikwaka Rural Hospital	0101000020E610000089100060617C3F40056EDDCD538D31C0	Juru, Goromonzi, Mashonaland East Province, ZW	Rural Hospital	UNKNOWN
467	2024-04-16 16:37:02.557666-04	2024-04-16 16:39:11.766126-04	Chinamhora Clinic	0101000020E6100000762F00603F2F3F400A117008559231C0	Domboshawa Rd, Showground, ZW	Clinic	UNKNOWN
468	2024-04-16 16:37:02.559017-04	2024-04-16 16:39:11.766126-04	Chinyika Clinic	0101000020E610000025220020355B3F40CB2DAD86C4D531C0	Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
469	2024-04-16 16:37:02.559937-04	2024-04-16 16:39:11.766126-04	Cranborne Clinic Clinic	0101000020E6100000CFE8FF7F19353F40BFB7E9CF7EF431C0	Ruwa, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
470	2024-04-16 16:37:02.560849-04	2024-04-16 16:39:11.766126-04	Domboshava Clinic	0101000020E61000009BEEFF1F83233F400A9DD7D8259A31C0	Domboshawa, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
471	2024-04-16 16:37:02.561774-04	2024-04-16 16:39:11.766126-04	John Reimer Clinic	0101000020E6100000CB02006069623F402922C32ADEB831C0	Juru, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
472	2024-04-16 16:37:02.562773-04	2024-04-16 16:39:11.766126-04	Kowoyo Clinic	0101000020E6100000FDF9FF7F3F7D3F40C0B2D2A414AC31C0	Juru, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
473	2024-04-16 16:37:02.563736-04	2024-04-16 16:39:11.766126-04	Kubatsirana Clinic	0101000020E610000039030020D75E3F40EE940ED6FFD131C0	Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
474	2024-04-16 16:37:02.564809-04	2024-04-16 16:39:11.766126-04	Makumbe District Hospital	0101000020E61000007B1800C0EF453F40B51A12F7588A31C0	Chinamhora, Goromonzi, Mashonaland East Province, ZW	District Hospital	UNKNOWN
475	2024-04-16 16:37:02.565743-04	2024-04-16 16:39:11.766126-04	Masukandoro Clinic	0101000020E61000004EE7FF5F39273F40B51A12F7588A31C0	Chigiji Road, ZW	Clinic	UNKNOWN
476	2024-04-16 16:37:02.566722-04	2024-04-16 16:39:11.766126-04	Mwanza Rural Health Centre	0101000020E61000007EFBFF9F9F7C3F40CDCCCCCCCCC431C0	Juru, Goromonzi, Mashonaland East Province, ZW	Rural Health Centre	UNKNOWN
477	2024-04-16 16:37:02.567795-04	2024-04-16 16:39:11.766126-04	Nyaure Clinic	0101000020E6100000671400207D453F40C85EEFFE789F31C0	Showground, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
478	2024-04-16 16:37:02.569017-04	2024-04-16 16:39:11.766126-04	Pote Clinic	0101000020E61000002A2B00E0F51E3F40FC1D8A027D9231C0	Domboshawa, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
479	2024-04-16 16:37:02.56994-04	2024-04-16 16:39:11.766126-04	Rusike Clinic	0101000020E6100000D00B0020AA843F409E29745E63DF31C0	Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
480	2024-04-16 16:37:02.570852-04	2024-04-16 16:39:11.766126-04	Ruwa Clinic	0101000020E61000009E140000D43C3F404E7ADFF8DAE331C0	465Q+JJJ, Chiremba Rd, Ruwa, ZW	Clinic	UNKNOWN
481	2024-04-16 16:37:02.571786-04	2024-04-16 16:39:11.766126-04	Ruwa Rehab. Hospital	0101000020E610000011FEFF1F323C3F40C9C859D8D3E631C0	Ruwa, Goromonzi, Mashonaland East Province, ZW	Hospital	UNKNOWN
482	2024-04-16 16:37:02.572888-04	2024-04-16 16:39:11.766126-04	Gejo raRuby Rhc	0101000020E6100000DE718A8EE4523F405AF5B9DA8ABD31C0	Arcturas, Goromonzi, Mashonaland East Province, ZW	Rhc	UNKNOWN
483	2024-04-16 16:37:02.573817-04	2024-04-16 16:39:11.766126-04	Goromonzi High  Clinic	0101000020E6100000075F984C155C3F405917B7D100DE31C0	Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
484	2024-04-16 16:37:02.574745-04	2024-04-16 16:39:11.766126-04	Joan Rankini  Rhc	0101000020E61000006DC5FEB27B623F409BE61DA7E8B831C0	Juru, Goromonzi, Mashonaland East Province, ZW	Rhc	UNKNOWN
485	2024-04-16 16:37:02.575745-04	2024-04-16 16:39:11.766126-04	Melfort  Rhc	0101000020E61000006DE7FBA9F1523F40728A8EE4F2FF31C0	Tullichewan, Goromonzi, Mashonaland East Province, ZW	Rhc	UNKNOWN
486	2024-04-16 16:37:02.576669-04	2024-04-16 16:39:11.766126-04	Rusununguko  Rhc	0101000020E6100000C9E53FA4DF6E3F40AEB6627FD9FD31C0	Goromonzi, Mashonaland East Province, ZW	Rhc	UNKNOWN
487	2024-04-16 16:37:02.577651-04	2024-04-16 16:39:11.766126-04	Ruwa  Daycare Rhc	0101000020E61000005B423EE8D93C3F4032E6AE25E4E331C0	465Q+JJJ, Chiremba Rd, Ruwa, ZW	Daycare Rhc	UNKNOWN
488	2024-04-16 16:37:02.579011-04	2024-04-16 16:39:11.766126-04	Ruwa  Polyclinic	0101000020E61000003D2CD49AE63D3F40F697DD9387E531C0	Ruwa, Goromonzi, Mashonaland East Province, ZW	Polyclinic	UNKNOWN
489	2024-04-16 16:37:02.580107-04	2024-04-16 16:39:11.766126-04	St Joseph's  Rhc	0101000020E610000035EF384547323F40E3361AC05BC031C0	3 Chishawasha Rd, ZW	Rhc	UNKNOWN
490	2024-04-16 16:37:02.581681-04	2024-04-16 16:39:11.766126-04	Arcturus Clinic	0101000020E610000054742497FF503F4065AA605452C731C0	Arcturas, Goromonzi, Mashonaland East Province, ZW	Clinic	UNKNOWN
