id	age_determination	pregnancy	warning_sign	priority
209270002	adult	f	Closed fracture	Urgent
209271003	adult	f	Closed fracture	Urgent
209283001	adult	f	Closed fracture	Urgent
209284007	adult	f	Closed fracture	Urgent
209285008	adult	f	Closed fracture	Urgent
209286009	adult	f	Closed fracture	Urgent
209287000	adult	f	Closed fracture	Urgent
209288005	adult	f	Closed fracture	Urgent
209289002	adult	f	Closed fracture	Urgent
209290006	adult	f	Closed fracture	Urgent
209302007	adult	f	Closed fracture	Urgent
209304008	adult	f	Closed fracture	Urgent
209306005	adult	f	Closed fracture	Urgent
209307001	adult	f	Closed fracture	Urgent
209309003	adult	f	Closed fracture	Urgent
209318001	adult	f	Closed fracture	Urgent
209320003	adult	f	Closed fracture	Urgent
209322006	adult	f	Closed fracture	Urgent
209325008	adult	f	Closed fracture	Urgent
209335002	adult	f	Closed fracture	Urgent
209337005	adult	f	Closed fracture	Urgent
209340005	adult	f	Closed fracture	Urgent
209342002	adult	f	Closed fracture	Urgent
209344001	adult	f	Closed fracture	Urgent
209349006	adult	f	Closed fracture	Urgent
209351005	adult	f	Closed fracture	Urgent
209354002	adult	f	Closed fracture	Urgent
209355001	adult	f	Closed fracture	Urgent
209356000	adult	f	Closed fracture	Urgent
209357009	adult	f	Closed fracture	Urgent
209370000	adult	f	Closed fracture	Urgent
209371001	adult	f	Closed fracture	Urgent
208444006	adult	t	Closed fracture	Urgent
208445007	adult	t	Closed fracture	Urgent
208446008	adult	t	Closed fracture	Urgent
208447004	adult	t	Closed fracture	Urgent
208448009	adult	t	Closed fracture	Urgent
208450001	adult	t	Closed fracture	Urgent
208451002	adult	t	Closed fracture	Urgent
208452009	adult	t	Closed fracture	Urgent
208453004	adult	t	Closed fracture	Urgent
208454005	adult	t	Closed fracture	Urgent
208456007	adult	t	Closed fracture	Urgent
208457003	adult	t	Closed fracture	Urgent
208458008	adult	t	Closed fracture	Urgent
208459000	adult	t	Closed fracture	Urgent
208499002	adult	t	Closed fracture	Urgent
208523009	adult	t	Closed fracture	Urgent
208526001	adult	t	Closed fracture	Urgent
208528000	adult	t	Closed fracture	Urgent
208529008	adult	t	Closed fracture	Urgent
208530003	adult	t	Closed fracture	Urgent
208531004	adult	t	Closed fracture	Urgent
208550004	adult	t	Closed fracture	Urgent
208551000	adult	t	Closed fracture	Urgent
208552007	adult	t	Closed fracture	Urgent
208578003	adult	t	Closed fracture	Urgent
208579006	adult	t	Closed fracture	Urgent
208580009	adult	t	Closed fracture	Urgent
208581008	adult	t	Closed fracture	Urgent
208582001	adult	t	Closed fracture	Urgent
208596007	adult	t	Closed fracture	Urgent
208597003	adult	t	Closed fracture	Urgent
208598008	adult	t	Closed fracture	Urgent
208600002	adult	t	Closed fracture	Urgent
208610006	adult	t	Closed fracture	Urgent
208611005	adult	t	Closed fracture	Urgent
208612003	adult	t	Closed fracture	Urgent
208613008	adult	t	Closed fracture	Urgent
208615001	adult	t	Closed fracture	Urgent
208629000	adult	t	Closed fracture	Urgent
208634001	adult	t	Closed fracture	Urgent
208635000	adult	t	Closed fracture	Urgent
208636004	adult	t	Closed fracture	Urgent
208657007	adult	t	Closed fracture	Urgent
208658002	adult	t	Closed fracture	Urgent
208662008	adult	t	Closed fracture	Urgent
208663003	adult	t	Closed fracture	Urgent
208666006	adult	t	Closed fracture	Urgent
208667002	adult	t	Closed fracture	Urgent
208677000	adult	t	Closed fracture	Urgent
208678005	adult	t	Closed fracture	Urgent
208684008	adult	t	Closed fracture	Urgent
208685009	adult	t	Closed fracture	Urgent
208686005	adult	t	Closed fracture	Urgent
208687001	adult	t	Closed fracture	Urgent
208688006	adult	t	Closed fracture	Urgent
208689003	adult	t	Closed fracture	Urgent
208690007	adult	t	Closed fracture	Urgent
208691006	adult	t	Closed fracture	Urgent
208692004	adult	t	Closed fracture	Urgent
208710000	adult	t	Closed fracture	Urgent
208711001	adult	t	Closed fracture	Urgent
208712008	adult	t	Closed fracture	Urgent
208713003	adult	t	Closed fracture	Urgent
209238002	adult	t	Closed fracture	Urgent
209239005	adult	t	Closed fracture	Urgent
209245002	adult	t	Closed fracture	Urgent
209246001	adult	t	Closed fracture	Urgent
209252000	adult	t	Closed fracture	Urgent
209253005	adult	t	Closed fracture	Urgent
209258001	adult	t	Closed fracture	Urgent
209259009	adult	t	Closed fracture	Urgent
209264008	adult	t	Closed fracture	Urgent
209265009	adult	t	Closed fracture	Urgent
209266005	adult	t	Closed fracture	Urgent
209267001	adult	t	Closed fracture	Urgent
209268006	adult	t	Closed fracture	Urgent
209269003	adult	t	Closed fracture	Urgent
209270002	adult	t	Closed fracture	Urgent
209271003	adult	t	Closed fracture	Urgent
209283001	adult	t	Closed fracture	Urgent
209284007	adult	t	Closed fracture	Urgent
209285008	adult	t	Closed fracture	Urgent
209286009	adult	t	Closed fracture	Urgent
209287000	adult	t	Closed fracture	Urgent
209288005	adult	t	Closed fracture	Urgent
209289002	adult	t	Closed fracture	Urgent
209290006	adult	t	Closed fracture	Urgent
209302007	adult	t	Closed fracture	Urgent
209304008	adult	t	Closed fracture	Urgent
209306005	adult	t	Closed fracture	Urgent
209318001	adult	t	Closed fracture	Urgent
209320003	adult	t	Closed fracture	Urgent
209322006	adult	t	Closed fracture	Urgent
209335002	adult	t	Closed fracture	Urgent
209337005	adult	t	Closed fracture	Urgent
209340005	adult	t	Closed fracture	Urgent
209342002	adult	t	Closed fracture	Urgent
209344001	adult	t	Closed fracture	Urgent
209349006	adult	t	Closed fracture	Urgent
209351005	adult	t	Closed fracture	Urgent
209354002	adult	t	Closed fracture	Urgent
209355001	adult	t	Closed fracture	Urgent
209356000	adult	t	Closed fracture	Urgent
209357009	adult	t	Closed fracture	Urgent
209370000	adult	t	Closed fracture	Urgent
209371001	adult	t	Closed fracture	Urgent
209372008	adult	t	Closed fracture	Urgent
209373003	adult	t	Closed fracture	Urgent
209390009	adult	t	Closed fracture	Urgent
209391008	adult	t	Closed fracture	Urgent
209392001	adult	t	Closed fracture	Urgent
209399005	adult	t	Closed fracture	Urgent
209400003	adult	t	Closed fracture	Urgent
209401004	adult	t	Closed fracture	Urgent
209402006	adult	t	Closed fracture	Urgent
263151001	adult	t	Closed fracture	Urgent
263233008	adult	t	Closed fracture	Urgent
263237009	adult	t	Closed fracture	Urgent
269062008	adult	t	Closed fracture	Urgent
269063003	adult	t	Closed fracture	Urgent
209372008	adult	f	Closed fracture	Urgent
209373003	adult	f	Closed fracture	Urgent
209389000	adult	f	Closed fracture	Urgent
209390009	adult	f	Closed fracture	Urgent
209391008	adult	f	Closed fracture	Urgent
209392001	adult	f	Closed fracture	Urgent
209399005	adult	f	Closed fracture	Urgent
209400003	adult	f	Closed fracture	Urgent
209401004	adult	f	Closed fracture	Urgent
209402006	adult	f	Closed fracture	Urgent
263151001	adult	f	Closed fracture	Urgent
263233008	adult	f	Closed fracture	Urgent
263237009	adult	f	Closed fracture	Urgent
269062008	adult	f	Closed fracture	Urgent
269063003	adult	f	Closed fracture	Urgent
269064009	adult	f	Closed fracture	Urgent
269065005	adult	f	Closed fracture	Urgent
269066006	adult	f	Closed fracture	Urgent
269067002	adult	f	Closed fracture	Urgent
269068007	adult	f	Closed fracture	Urgent
269069004	adult	f	Closed fracture	Urgent
269080004	adult	f	Closed fracture	Urgent
269083002	adult	f	Closed fracture	Urgent
275338001	adult	f	Closed fracture	Urgent
275340006	adult	f	Closed fracture	Urgent
275341005	adult	f	Closed fracture	Urgent
302222008	adult	f	Closed fracture	Urgent
307713000	adult	f	Closed fracture	Urgent
308153009	adult	f	Closed fracture	Urgent
311408004	adult	f	Closed fracture	Urgent
311814002	adult	f	Closed fracture	Urgent
311819007	adult	f	Closed fracture	Urgent
311821002	adult	f	Closed fracture	Urgent
311847006	adult	f	Closed fracture	Urgent
311857007	adult	f	Closed fracture	Urgent
311862008	adult	f	Closed fracture	Urgent
342070009	adult	f	Closed fracture	Urgent
359817006	adult	f	Closed fracture	Urgent
359820003	adult	f	Closed fracture	Urgent
371162008	adult	f	Closed fracture	Urgent
373716002	adult	f	Closed fracture	Urgent
413875004	adult	f	Closed fracture	Urgent
413876003	adult	f	Closed fracture	Urgent
413877007	adult	f	Closed fracture	Urgent
413878002	adult	f	Closed fracture	Urgent
416833005	adult	f	Closed fracture	Urgent
423125000	adult	f	Closed fracture	Urgent
424648000	adult	f	Closed fracture	Urgent
426382004	adult	f	Closed fracture	Urgent
426467005	adult	f	Closed fracture	Urgent
426679004	adult	f	Closed fracture	Urgent
426962008	adult	f	Closed fracture	Urgent
427509002	adult	f	Closed fracture	Urgent
427584009	adult	f	Closed fracture	Urgent
427688003	adult	f	Closed fracture	Urgent
427803007	adult	f	Closed fracture	Urgent
427826000	adult	f	Closed fracture	Urgent
427904000	adult	f	Closed fracture	Urgent
428000009	adult	f	Closed fracture	Urgent
428020005	adult	f	Closed fracture	Urgent
428099003	adult	f	Closed fracture	Urgent
428151000	adult	f	Closed fracture	Urgent
428232002	adult	f	Closed fracture	Urgent
428357005	adult	f	Closed fracture	Urgent
428512002	adult	f	Closed fracture	Urgent
428723000	adult	f	Closed fracture	Urgent
428797006	adult	f	Closed fracture	Urgent
428798001	adult	f	Closed fracture	Urgent
429186005	adult	f	Closed fracture	Urgent
429342005	adult	f	Closed fracture	Urgent
429552008	adult	f	Closed fracture	Urgent
429655000	adult	f	Closed fracture	Urgent
429766001	adult	f	Closed fracture	Urgent
430984009	adult	f	Closed fracture	Urgent
440366004	adult	f	Closed fracture	Urgent
445410003	adult	f	Closed fracture	Urgent
445493000	adult	f	Closed fracture	Urgent
445899009	adult	f	Closed fracture	Urgent
446298003	adult	f	Closed fracture	Urgent
446597007	adult	f	Closed fracture	Urgent
447138000	adult	f	Closed fracture	Urgent
447139008	adult	f	Closed fracture	Urgent
447394009	adult	f	Closed fracture	Urgent
447395005	adult	f	Closed fracture	Urgent
448838000	adult	f	Closed fracture	Urgent
698056009	adult	f	Closed fracture	Urgent
698057000	adult	f	Closed fracture	Urgent
698058005	adult	f	Closed fracture	Urgent
698059002	adult	f	Closed fracture	Urgent
698084004	adult	f	Closed fracture	Urgent
698616008	adult	f	Closed fracture	Urgent
698617004	adult	f	Closed fracture	Urgent
698620007	adult	f	Closed fracture	Urgent
698621006	adult	f	Closed fracture	Urgent
699045001	adult	f	Closed fracture	Urgent
703947004	adult	f	Closed fracture	Urgent
703986000	adult	f	Closed fracture	Urgent
703987009	adult	f	Closed fracture	Urgent
703988004	adult	f	Closed fracture	Urgent
703994007	adult	f	Closed fracture	Urgent
703998005	adult	f	Closed fracture	Urgent
704001001	adult	f	Closed fracture	Urgent
704003003	adult	f	Closed fracture	Urgent
704004009	adult	f	Closed fracture	Urgent
704005005	adult	f	Closed fracture	Urgent
704020004	adult	f	Closed fracture	Urgent
704021000	adult	f	Closed fracture	Urgent
704022007	adult	f	Closed fracture	Urgent
704023002	adult	f	Closed fracture	Urgent
704024008	adult	f	Closed fracture	Urgent
704028006	adult	f	Closed fracture	Urgent
704030008	adult	f	Closed fracture	Urgent
704080002	adult	f	Closed fracture	Urgent
704081003	adult	f	Closed fracture	Urgent
704082005	adult	f	Closed fracture	Urgent
704083000	adult	f	Closed fracture	Urgent
704084006	adult	f	Closed fracture	Urgent
704087004	adult	f	Closed fracture	Urgent
704093007	adult	f	Closed fracture	Urgent
704094001	adult	f	Closed fracture	Urgent
269064009	adult	t	Closed fracture	Urgent
269065005	adult	t	Closed fracture	Urgent
269066006	adult	t	Closed fracture	Urgent
269067002	adult	t	Closed fracture	Urgent
269068007	adult	t	Closed fracture	Urgent
269069004	adult	t	Closed fracture	Urgent
269080004	adult	t	Closed fracture	Urgent
269083002	adult	t	Closed fracture	Urgent
275338001	adult	t	Closed fracture	Urgent
275340006	adult	t	Closed fracture	Urgent
275341005	adult	t	Closed fracture	Urgent
302222008	adult	t	Closed fracture	Urgent
307713000	adult	t	Closed fracture	Urgent
308153009	adult	t	Closed fracture	Urgent
311814002	adult	t	Closed fracture	Urgent
311819007	adult	t	Closed fracture	Urgent
311821002	adult	t	Closed fracture	Urgent
311847006	adult	t	Closed fracture	Urgent
311857007	adult	t	Closed fracture	Urgent
311862008	adult	t	Closed fracture	Urgent
342070009	adult	t	Closed fracture	Urgent
359817006	adult	t	Closed fracture	Urgent
359820003	adult	t	Closed fracture	Urgent
371162008	adult	t	Closed fracture	Urgent
373716002	adult	t	Closed fracture	Urgent
413875004	adult	t	Closed fracture	Urgent
413876003	adult	t	Closed fracture	Urgent
413877007	adult	t	Closed fracture	Urgent
416833005	adult	t	Closed fracture	Urgent
423125000	adult	t	Closed fracture	Urgent
424648000	adult	t	Closed fracture	Urgent
426382004	adult	t	Closed fracture	Urgent
426467005	adult	t	Closed fracture	Urgent
426679004	adult	t	Closed fracture	Urgent
426962008	adult	t	Closed fracture	Urgent
427509002	adult	t	Closed fracture	Urgent
427584009	adult	t	Closed fracture	Urgent
427688003	adult	t	Closed fracture	Urgent
427803007	adult	t	Closed fracture	Urgent
427826000	adult	t	Closed fracture	Urgent
428000009	adult	t	Closed fracture	Urgent
428020005	adult	t	Closed fracture	Urgent
428151000	adult	t	Closed fracture	Urgent
428232002	adult	t	Closed fracture	Urgent
428357005	adult	t	Closed fracture	Urgent
428512002	adult	t	Closed fracture	Urgent
428723000	adult	t	Closed fracture	Urgent
428797006	adult	t	Closed fracture	Urgent
428798001	adult	t	Closed fracture	Urgent
429186005	adult	t	Closed fracture	Urgent
429342005	adult	t	Closed fracture	Urgent
429552008	adult	t	Closed fracture	Urgent
429655000	adult	t	Closed fracture	Urgent
429766001	adult	t	Closed fracture	Urgent
430984009	adult	t	Closed fracture	Urgent
440366004	adult	t	Closed fracture	Urgent
445410003	adult	t	Closed fracture	Urgent
445899009	adult	t	Closed fracture	Urgent
446298003	adult	t	Closed fracture	Urgent
447138000	adult	t	Closed fracture	Urgent
447139008	adult	t	Closed fracture	Urgent
447394009	adult	t	Closed fracture	Urgent
447395005	adult	t	Closed fracture	Urgent
448838000	adult	t	Closed fracture	Urgent
698056009	adult	t	Closed fracture	Urgent
698057000	adult	t	Closed fracture	Urgent
698058005	adult	t	Closed fracture	Urgent
698059002	adult	t	Closed fracture	Urgent
698084004	adult	t	Closed fracture	Urgent
703947004	adult	t	Closed fracture	Urgent
703986000	adult	t	Closed fracture	Urgent
703987009	adult	t	Closed fracture	Urgent
703988004	adult	t	Closed fracture	Urgent
703994007	adult	t	Closed fracture	Urgent
703998005	adult	t	Closed fracture	Urgent
704001001	adult	t	Closed fracture	Urgent
704003003	adult	t	Closed fracture	Urgent
704004009	adult	t	Closed fracture	Urgent
704005005	adult	t	Closed fracture	Urgent
704020004	adult	t	Closed fracture	Urgent
704021000	adult	t	Closed fracture	Urgent
704022007	adult	t	Closed fracture	Urgent
704023002	adult	t	Closed fracture	Urgent
704024008	adult	t	Closed fracture	Urgent
704028006	adult	t	Closed fracture	Urgent
704030008	adult	t	Closed fracture	Urgent
704080002	adult	t	Closed fracture	Urgent
704081003	adult	t	Closed fracture	Urgent
704082005	adult	t	Closed fracture	Urgent
704083000	adult	t	Closed fracture	Urgent
704084006	adult	t	Closed fracture	Urgent
704087004	adult	t	Closed fracture	Urgent
704093007	adult	t	Closed fracture	Urgent
704094001	adult	t	Closed fracture	Urgent
704155000	adult	t	Closed fracture	Urgent
704156004	adult	t	Closed fracture	Urgent
704157008	adult	t	Closed fracture	Urgent
704158003	adult	t	Closed fracture	Urgent
704159006	adult	t	Closed fracture	Urgent
704160001	adult	t	Closed fracture	Urgent
704161002	adult	t	Closed fracture	Urgent
704162009	adult	t	Closed fracture	Urgent
704163004	adult	t	Closed fracture	Urgent
704164005	adult	t	Closed fracture	Urgent
704165006	adult	t	Closed fracture	Urgent
704176005	adult	t	Closed fracture	Urgent
704177001	adult	t	Closed fracture	Urgent
704178006	adult	t	Closed fracture	Urgent
704179003	adult	t	Closed fracture	Urgent
704181001	adult	t	Closed fracture	Urgent
704208000	adult	t	Closed fracture	Urgent
704209008	adult	t	Closed fracture	Urgent
704210003	adult	t	Closed fracture	Urgent
704211004	adult	t	Closed fracture	Urgent
704212006	adult	t	Closed fracture	Urgent
704213001	adult	t	Closed fracture	Urgent
704410001	adult	t	Closed fracture	Urgent
704451004	adult	t	Closed fracture	Urgent
704482000	adult	t	Closed fracture	Urgent
705067008	adult	t	Closed fracture	Urgent
829986000	older child	f	Malnutrition Oedema (pitting Oedema of both feet)	Urgent
818005	older child	t	Any other burn less than 10%	Urgent
890002	older child	t	Any other burn less than 10%	Urgent
2420007	older child	t	Any other burn less than 10%	Urgent
2582004	older child	t	Any other burn less than 10%	Urgent
3461004	older child	t	Any other burn less than 10%	Urgent
3469002	older child	t	Any other burn less than 10%	Urgent
3480002	older child	t	Any other burn less than 10%	Urgent
3975002	older child	t	Any other burn less than 10%	Urgent
4300009	older child	t	Any other burn less than 10%	Urgent
5083008	older child	t	Any other burn less than 10%	Urgent
6055000	older child	t	Any other burn less than 10%	Urgent
6132001	older child	t	Any other burn less than 10%	Urgent
6280008	older child	t	Any other burn less than 10%	Urgent
6500006	older child	t	Any other burn less than 10%	Urgent
6821004	older child	t	Any other burn less than 10%	Urgent
7765006	older child	t	Any other burn less than 10%	Urgent
9063003	older child	t	Any other burn less than 10%	Urgent
9269007	older child	t	Any other burn less than 10%	Urgent
9590000	older child	t	Any other burn less than 10%	Urgent
10132008	older child	t	Any other burn less than 10%	Urgent
10416004	older child	t	Any other burn less than 10%	Urgent
10815006	older child	t	Any other burn less than 10%	Urgent
11868005	older child	t	Any other burn less than 10%	Urgent
11980003	older child	t	Any other burn less than 10%	Urgent
13085003	older child	t	Any other burn less than 10%	Urgent
13140001	older child	t	Any other burn less than 10%	Urgent
13212004	older child	t	Any other burn less than 10%	Urgent
14020004	older child	t	Any other burn less than 10%	Urgent
14261008	older child	t	Any other burn less than 10%	Urgent
14664006	older child	t	Any other burn less than 10%	Urgent
14893008	older child	t	Any other burn less than 10%	Urgent
15687005	older child	t	Any other burn less than 10%	Urgent
16223008	older child	t	Any other burn less than 10%	Urgent
16333002	older child	t	Any other burn less than 10%	Urgent
17543009	older child	t	Any other burn less than 10%	Urgent
17562007	older child	t	Any other burn less than 10%	Urgent
17610001	older child	t	Any other burn less than 10%	Urgent
18084001	older child	t	Any other burn less than 10%	Urgent
19684007	older child	t	Any other burn less than 10%	Urgent
20490007	older child	t	Any other burn less than 10%	Urgent
20659000	older child	t	Any other burn less than 10%	Urgent
22045003	older child	t	Any other burn less than 10%	Urgent
22388002	older child	t	Any other burn less than 10%	Urgent
24087000	older child	t	Any other burn less than 10%	Urgent
26729007	older child	t	Any other burn less than 10%	Urgent
27346001	older child	t	Any other burn less than 10%	Urgent
27597005	older child	t	Any other burn less than 10%	Urgent
28571002	older child	t	Any other burn less than 10%	Urgent
28976004	older child	t	Any other burn less than 10%	Urgent
29418006	older child	t	Any other burn less than 10%	Urgent
30044002	older child	t	Any other burn less than 10%	Urgent
30264000	older child	t	Any other burn less than 10%	Urgent
30715007	older child	t	Any other burn less than 10%	Urgent
31355000	older child	t	Any other burn less than 10%	Urgent
31577002	older child	t	Any other burn less than 10%	Urgent
32294004	older child	t	Any other burn less than 10%	Urgent
33047005	older child	t	Any other burn less than 10%	Urgent
33826007	older child	t	Any other burn less than 10%	Urgent
34036009	older child	t	Any other burn less than 10%	Urgent
34384008	older child	t	Any other burn less than 10%	Urgent
34554001	older child	t	Any other burn less than 10%	Urgent
34903006	older child	t	Any other burn less than 10%	Urgent
35447004	older child	t	Any other burn less than 10%	Urgent
35501005	older child	t	Any other burn less than 10%	Urgent
35507009	older child	t	Any other burn less than 10%	Urgent
35510002	older child	t	Any other burn less than 10%	Urgent
35847008	older child	t	Any other burn less than 10%	Urgent
36121005	older child	t	Any other burn less than 10%	Urgent
36520004	older child	t	Any other burn less than 10%	Urgent
36830004	older child	t	Any other burn less than 10%	Urgent
37645002	older child	t	Any other burn less than 10%	Urgent
37696000	older child	t	Any other burn less than 10%	Urgent
38966005	older child	t	Any other burn less than 10%	Urgent
38978009	older child	t	Any other burn less than 10%	Urgent
39065001	older child	t	Any other burn less than 10%	Urgent
40261006	older child	t	Any other burn less than 10%	Urgent
40903003	older child	t	Any other burn less than 10%	Urgent
40986008	older child	t	Any other burn less than 10%	Urgent
40993007	older child	t	Any other burn less than 10%	Urgent
42066004	older child	t	Any other burn less than 10%	Urgent
42367004	older child	t	Any other burn less than 10%	Urgent
43635001	older child	t	Any other burn less than 10%	Urgent
44807006	older child	t	Any other burn less than 10%	Urgent
45267008	older child	t	Any other burn less than 10%	Urgent
45391001	older child	t	Any other burn less than 10%	Urgent
45982008	older child	t	Any other burn less than 10%	Urgent
45983003	older child	t	Any other burn less than 10%	Urgent
46156007	older child	t	Any other burn less than 10%	Urgent
47255005	older child	t	Any other burn less than 10%	Urgent
48260006	older child	t	Any other burn less than 10%	Urgent
48689002	older child	t	Any other burn less than 10%	Urgent
49369000	older child	t	Any other burn less than 10%	Urgent
49523001	older child	t	Any other burn less than 10%	Urgent
49615009	older child	t	Any other burn less than 10%	Urgent
49862000	older child	t	Any other burn less than 10%	Urgent
52405000	older child	t	Any other burn less than 10%	Urgent
52425001	older child	t	Any other burn less than 10%	Urgent
52899007	older child	t	Any other burn less than 10%	Urgent
53080007	older child	t	Any other burn less than 10%	Urgent
53106000	older child	t	Any other burn less than 10%	Urgent
54296007	older child	t	Any other burn less than 10%	Urgent
55030004	older child	t	Any other burn less than 10%	Urgent
55343006	older child	t	Any other burn less than 10%	Urgent
55473001	older child	t	Any other burn less than 10%	Urgent
56710004	older child	t	Any other burn less than 10%	Urgent
56716005	older child	t	Any other burn less than 10%	Urgent
704155000	adult	f	Closed fracture	Urgent
704156004	adult	f	Closed fracture	Urgent
704157008	adult	f	Closed fracture	Urgent
704158003	adult	f	Closed fracture	Urgent
704159006	adult	f	Closed fracture	Urgent
704160001	adult	f	Closed fracture	Urgent
704161002	adult	f	Closed fracture	Urgent
704162009	adult	f	Closed fracture	Urgent
704163004	adult	f	Closed fracture	Urgent
704164005	adult	f	Closed fracture	Urgent
704165006	adult	f	Closed fracture	Urgent
704176005	adult	f	Closed fracture	Urgent
704177001	adult	f	Closed fracture	Urgent
704178006	adult	f	Closed fracture	Urgent
704179003	adult	f	Closed fracture	Urgent
704181001	adult	f	Closed fracture	Urgent
704208000	adult	f	Closed fracture	Urgent
704209008	adult	f	Closed fracture	Urgent
704210003	adult	f	Closed fracture	Urgent
704211004	adult	f	Closed fracture	Urgent
704212006	adult	f	Closed fracture	Urgent
704213001	adult	f	Closed fracture	Urgent
704410001	adult	f	Closed fracture	Urgent
704451004	adult	f	Closed fracture	Urgent
704482000	adult	f	Closed fracture	Urgent
705067008	adult	f	Closed fracture	Urgent
705068003	adult	f	Closed fracture	Urgent
705076001	adult	f	Closed fracture	Urgent
705077005	adult	f	Closed fracture	Urgent
705078000	adult	f	Closed fracture	Urgent
705079008	adult	f	Closed fracture	Urgent
705080006	adult	f	Closed fracture	Urgent
705081005	adult	f	Closed fracture	Urgent
705082003	adult	f	Closed fracture	Urgent
705090003	adult	f	Closed fracture	Urgent
705091004	adult	f	Closed fracture	Urgent
705092006	adult	f	Closed fracture	Urgent
705103007	adult	f	Closed fracture	Urgent
705104001	adult	f	Closed fracture	Urgent
705121005	adult	f	Closed fracture	Urgent
705123008	adult	f	Closed fracture	Urgent
705125001	adult	f	Closed fracture	Urgent
705135007	adult	f	Closed fracture	Urgent
705137004	adult	f	Closed fracture	Urgent
766775007	adult	f	Closed fracture	Urgent
771491009	adult	f	Closed fracture	Urgent
771492002	adult	f	Closed fracture	Urgent
870548008	adult	f	Closed fracture	Urgent
870549000	adult	f	Closed fracture	Urgent
870550000	adult	f	Closed fracture	Urgent
870551001	adult	f	Closed fracture	Urgent
1255242009	adult	f	Closed fracture	Urgent
1255244005	adult	f	Closed fracture	Urgent
1255245006	adult	f	Closed fracture	Urgent
1255246007	adult	f	Closed fracture	Urgent
1255272003	adult	f	Closed fracture	Urgent
1255273008	adult	f	Closed fracture	Urgent
1255276000	adult	f	Closed fracture	Urgent
1255277009	adult	f	Closed fracture	Urgent
1255340003	adult	f	Closed fracture	Urgent
1255341004	adult	f	Closed fracture	Urgent
1269520004	adult	f	Closed fracture	Urgent
1279877008	adult	f	Closed fracture	Urgent
1279881008	adult	f	Closed fracture	Urgent
1279898008	adult	f	Closed fracture	Urgent
1279909006	adult	f	Closed fracture	Urgent
1286750004	adult	f	Closed fracture	Urgent
1290438001	adult	f	Closed fracture	Urgent
1290439009	adult	f	Closed fracture	Urgent
1292980004	adult	f	Closed fracture	Urgent
1337011003	adult	f	Closed fracture	Urgent
1337012005	adult	f	Closed fracture	Urgent
1363200008	adult	f	Closed fracture	Urgent
1371804001	adult	f	Closed fracture	Urgent
1371805000	adult	f	Closed fracture	Urgent
1372715002	adult	f	Closed fracture	Urgent
1372716001	adult	f	Closed fracture	Urgent
51701000087103	adult	f	Closed fracture	Urgent
54211000087109	adult	f	Closed fracture	Urgent
54221000087101	adult	f	Closed fracture	Urgent
54231000087104	adult	f	Closed fracture	Urgent
54241000087105	adult	f	Closed fracture	Urgent
54251000087108	adult	f	Closed fracture	Urgent
54261000087106	adult	f	Closed fracture	Urgent
54271000087102	adult	f	Closed fracture	Urgent
54281000087100	adult	f	Closed fracture	Urgent
54291000087103	adult	f	Closed fracture	Urgent
54301000087104	adult	f	Closed fracture	Urgent
73521000119108	adult	f	Closed fracture	Urgent
103061000119109	adult	f	Closed fracture	Urgent
328821000119104	adult	f	Closed fracture	Urgent
8530001000004108	adult	f	Closed fracture	Urgent
10923641000119101	adult	f	Closed fracture	Urgent
10923681000119106	adult	f	Closed fracture	Urgent
10923721000119100	adult	f	Closed fracture	Urgent
10923761000119105	adult	f	Closed fracture	Urgent
10923801000119102	adult	f	Closed fracture	Urgent
10923841000119100	adult	f	Closed fracture	Urgent
10923881000119105	adult	f	Closed fracture	Urgent
10923921000119103	adult	f	Closed fracture	Urgent
10923961000119108	adult	f	Closed fracture	Urgent
10924001000119109	adult	f	Closed fracture	Urgent
10924841000119103	adult	f	Closed fracture	Urgent
10924881000119108	adult	f	Closed fracture	Urgent
10926721000119105	adult	f	Closed fracture	Urgent
10926761000119100	adult	f	Closed fracture	Urgent
10926881000119100	adult	f	Closed fracture	Urgent
10926921000119107	adult	f	Closed fracture	Urgent
10926961000119102	adult	f	Closed fracture	Urgent
10927001000119102	adult	f	Closed fracture	Urgent
10927041000119100	adult	f	Closed fracture	Urgent
10927081000119105	adult	f	Closed fracture	Urgent
10927121000119107	adult	f	Closed fracture	Urgent
10927161000119102	adult	f	Closed fracture	Urgent
10927201000119107	adult	f	Closed fracture	Urgent
10927241000119109	adult	f	Closed fracture	Urgent
10928001000119103	adult	f	Closed fracture	Urgent
10928041000119101	adult	f	Closed fracture	Urgent
10929801000119104	adult	f	Closed fracture	Urgent
10929841000119102	adult	f	Closed fracture	Urgent
28032008	older child	f	Unwell child with known diabetes	Urgent
33559001	older child	f	Unwell child with known diabetes	Urgent
42954008	older child	f	Unwell child with known diabetes	Urgent
44054006	older child	f	Unwell child with known diabetes	Urgent
46635009	older child	f	Unwell child with known diabetes	Urgent
46894009	older child	f	Unwell child with known diabetes	Urgent
49817004	older child	f	Unwell child with known diabetes	Urgent
51002006	older child	f	Unwell child with known diabetes	Urgent
57886004	older child	f	Unwell child with known diabetes	Urgent
59079001	older child	f	Unwell child with known diabetes	Urgent
70694009	older child	f	Unwell child with known diabetes	Urgent
73211009	older child	f	Unwell child with known diabetes	Urgent
75022004	older child	f	Unwell child with known diabetes	Urgent
75524006	older child	f	Unwell child with known diabetes	Urgent
75682002	older child	f	Unwell child with known diabetes	Urgent
