name,longitude,latitude,address,category,vha,phone,lastColumn
Chiringa,32.60749816890,-20.27611000000,Manicaland,Clinic,FALSE,UNKNOWN,
Chisuma,32.36027908330,-21.05306000000,Manicaland,Clinic,FALSE,UNKNOWN,
Clear Water,32.72721862790,-20.10889000000,Manicaland,Clinic,FALSE,UNKNOWN,
Gaza,32.63943862920,-20.19194000000,Manicaland,Council Clinic,FALSE,UNKNOWN,
Gumuka,32.28028106690,-20.60333000000,Manicaland,Clinic,FALSE,UNKNOWN,
Gwenzi,32.66249847410,-20.53000000000,Manicaland,Clinic,FALSE,UNKNOWN,
Hwakata,32.48556137080,-20.82556000000,Manicaland,Clinic,FALSE,UNKNOWN,
Jersey,32.67972183230,-20.52528000000,Manicaland,Clinic,FALSE,UNKNOWN,
Junction Gate,32.78416824340,-20.16056000000,Manicaland,Clinic,FALSE,UNKNOWN,
Kondo,32.38528060910,-20.39806000000,Manicaland,Clinic,FALSE,UNKNOWN,
Kopera,32.77000045780,-20.32139000000,Manicaland,Clinic,FALSE,UNKNOWN,
Mabeye,32.36027908330,-20.90194000000,Manicaland,Clinic,FALSE,UNKNOWN,
Madhuka,32.36333084110,-20.72111000000,Manicaland,Rural Health Centre,FALSE,UNKNOWN,
Mahenye,32.39278030400,-21.25000000000,Manicaland,Clinic,FALSE,UNKNOWN,
Manzvire,32.34027862550,-20.77556000000,Manicaland,Clinic,FALSE,UNKNOWN,
Zamchiya,32.47750091550,-20.69972000000,Manicaland,Clinic,FALSE,UNKNOWN,
Zona,32.73611068730,-20.43722000000,Manicaland,Clinic,FALSE,UNKNOWN,
ZRP-Chipinge,32.62221908570,-20.19917000000,Manicaland,Clinic,FALSE,UNKNOWN,
Mt. Selinda,32.70306015010,-20.42389000000,Manicaland,Mission Hospital,FALSE,UNKNOWN,
Muparadze,32.27666854860,-21.07389000000,Manicaland,Clinic,FALSE,UNKNOWN,
Musani,32.40333175660,-20.08361000000,Manicaland,Clinic,FALSE,UNKNOWN,
Musirwizi,32.58028030400,-20.46028000000,Manicaland,Clinic,FALSE,UNKNOWN,
Mutandahwe,32.19499969480,-21.01056000000,Manicaland,Clinic,FALSE,UNKNOWN,
Mutema,32.36027908330,-20.13417000000,Manicaland,Clinic,FALSE,UNKNOWN,
New Year Gift,32.57444000240,-20.09583000000,Manicaland,Clinic,FALSE,UNKNOWN,
Ngaome,32.56972122190,-19.98972000000,Manicaland,Clinic,FALSE,UNKNOWN,
Paidamoyo,32.80582809450,-20.11056000000,Manicaland,Clinic,FALSE,UNKNOWN,
Ratelshoek,32.80611038210,-20.24639000000,Manicaland,Clinic,FALSE,UNKNOWN,
Rimbi,32.39305877690,-20.54750000000,Manicaland,Clinic,FALSE,UNKNOWN,
Silverstream,32.68444061280,-19.98972000000,Manicaland,Clinic,FALSE,UNKNOWN,
Southern Hold.,32.82249832150,-20.26500000000,Manicaland,Clinic,FALSE,UNKNOWN,
St. Peters,32.21527862550,-20.77111000000,Manicaland,Mission Hospital,FALSE,UNKNOWN,
Tanganda,32.35055923460,-20.11056000000,Manicaland,Clinic,FALSE,UNKNOWN,
Tongogara,32.30638885500,-20.34806000000,Manicaland,Clinic,FALSE,UNKNOWN,
Vheneka,32.15388870240,-20.93722000000,Manicaland,Clinic,FALSE,UNKNOWN,
ZRP Birchnough Bridge,32.37463000000,-19.96033000000,Manicaland,Clinic,FALSE,UNKNOWN,
Mahenye,32.39283000000,-21.25018000000,Manicaland,Rural Health Centre,FALSE,UNKNOWN,
Town Clinic,32.62535000000,-20.19118000000,Manicaland,Clinic,FALSE,UNKNOWN,
Tamandai,32.83279000000,-20.30563000000,Manicaland,Clinic,FALSE,UNKNOWN,
Chambuta,31.80488967900,-21.25369000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chikombedzi,31.33930969240,-21.67494000000,Masvingo,Hospital,FALSE,UNKNOWN,
Chilonga,31.65586090090,-21.22336000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chimbwedziva,31.79063987730,-21.35144000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chingele,31.61894035340,-21.41761000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chipiwa,31.79128074650,-20.83600000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chiredzi,31.67321968080,-21.03600000000,Masvingo,Hospital,FALSE,UNKNOWN,
Chitsa,32.15139007570,-21.10053000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chizvirizvi,32.01939010620,-20.98369000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chomopani,31.29052925110,-21.53381000000,Masvingo,Clinic,FALSE,UNKNOWN,
Damarakanaka,31.47324943540,-21.33969000000,Masvingo,Clinic,FALSE,UNKNOWN,
Davata,31.23349952700,-22.26981000000,Masvingo,Clinic,FALSE,UNKNOWN,
Dumisa,31.40394020080,-22.21711000000,Masvingo,Clinic,FALSE,UNKNOWN,
Gezani,31.15553092960,-22.10286000000,Masvingo,Clinic,FALSE,UNKNOWN,
Hippo Valley,31.65110969540,-21.07347000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mahlanguleni,31.50419044490,-21.53764000000,Masvingo,Clinic,FALSE,UNKNOWN,
Makambe,31.34011077880,-21.45361000000,Masvingo,Clinic,FALSE,UNKNOWN,
Malipati,31.42019081120,-22.07142000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
ZRP,31.67328071590,-21.03814000000,Masvingo,Clinic,FALSE,UNKNOWN,
ZSA,31.61693954470,-21.03806000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mkwasine,31.88460922240,-20.83886000000,Masvingo,Clinic,FALSE,UNKNOWN,
Muteyo,32.12044143680,-20.93611000000,Masvingo,Clinic,FALSE,UNKNOWN,
NRZ,31.46928024290,-21.02481000000,Masvingo,Clinic,FALSE,UNKNOWN,
Nyangambe,31.75230979920,-20.68347000000,Masvingo,Clinic,FALSE,UNKNOWN,
Old Boli,31.45088958740,-21.42189000000,Masvingo,Clinic,FALSE,UNKNOWN,
Pahlela,31.35771942140,-21.94103000000,Masvingo,Clinic,FALSE,UNKNOWN,
PMD Masvingo,30.83344078060,-20.09081000000,Masvingo,PMD Offices,FALSE,UNKNOWN,
Porepore,31.90518951420,-20.78747000000,Masvingo,Clinic,FALSE,UNKNOWN,
Rapanguwana,32.15027999880,-21.00061000000,Masvingo,Clinic,FALSE,UNKNOWN,
Rutandare,31.30443954470,-22.10658000000,Masvingo,Clinic,FALSE,UNKNOWN,
Samu,31.37443923950,-22.23522000000,Masvingo,Clinic,FALSE,UNKNOWN,
St Joseph,32.12078094480,-20.82314000000,Masvingo,Clinic,FALSE,UNKNOWN,
Triangle,31.47485923770,-21.04056000000,Masvingo,Hospital,FALSE,UNKNOWN,
Tsovani,31.68841934200,-21.03900000000,Masvingo,Clinic,FALSE,UNKNOWN,
Faversham,31.35101000000,-20.68621000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chaka,30.68914031980,-19.53636000000,Midlands,Clinic,FALSE,UNKNOWN,
Chengwena,30.55322074890,-19.80483000000,Midlands,Clinic,FALSE,UNKNOWN,
Chizhou,30.50447082520,-19.55183000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Denhere,30.51683044430,-19.77036000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Driefontein,30.70710945130,-19.41889000000,Midlands,T.B Hospital,FALSE,UNKNOWN,
Guramatunhu,30.48756027220,-19.63519000000,Midlands,Clinic,FALSE,UNKNOWN,
Hama,30.62450027470,-19.85431000000,Midlands,Clinic,FALSE,UNKNOWN,
Holy Cross,30.59094047550,-19.56742000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Lalapanzi,30.18531036380,-19.33514000000,Midlands,Clinic,FALSE,UNKNOWN,
Lynwood,30.52421951290,-19.40619000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Mtao,30.62038993840,-19.35250000000,Midlands,Clinic,FALSE,UNKNOWN,
Muwonde,30.70203018190,-19.42233000000,Midlands,Mission Hospital,FALSE,UNKNOWN,
Mvuma,30.52086067200,-19.29036000000,Midlands,District Hospital,FALSE,UNKNOWN,
Nyautonga,30.68371963500,-19.65475000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Nyikavanhu,30.65077972410,-18.97053000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Siyahokwe,30.50431060790,-19.68994000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
St. Theresa,30.63485908510,-19.71856000000,Midlands,Mission Hospital,FALSE,UNKNOWN,
Tokwe 4,30.25167083740,-19.47556000000,Midlands,Clinic,FALSE,UNKNOWN,
Central Estates,30.46363000000,-19.22110000000,Midlands,Clinic,FALSE,UNKNOWN,
CITIMED,31.06990000000,-18.01360000000,Harare,Hospital,FALSE,UNKNOWN,
Chitungwiza,31.06280000000,-18.01760000000,Harare,Hospital,FALSE,UNKNOWN,
Zengeza 3,31.05820000000,-18.00660000000,Harare,clinic,FALSE,UNKNOWN,
Seke North,31.09430000000,-18.01520000000,Harare,clinic,FALSE,UNKNOWN,
ZRP camp,31.11030000000,-18.01690000000,Harare,clinic,FALSE,UNKNOWN,
Seke South,31.07630000000,-18.03140000000,Harare,clinic,FALSE,UNKNOWN,
St Mary's,31.04270000000,-17.99470000000,Harare,clinic,FALSE,UNKNOWN,
Manyame 24Hr,31.04270000000,-17.99080000000,Harare,Maternity clinic,FALSE,UNKNOWN,
Berejena,30.58960914610,-20.63389000000,Masvingo,Mission Clinic,FALSE,UNKNOWN,
Chifedza,30.55810928340,-20.45081000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chigwikwi,30.20046997070,-20.15394000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Chivi,30.50655937190,-20.31897000000,Masvingo,District Hospital,FALSE,UNKNOWN,
Chivi,30.55755996700,-20.35531000000,Masvingo,Mission Clinic,FALSE,UNKNOWN,
Chivi,30.68786048890,-20.39058000000,Masvingo,Rural Hospital,FALSE,UNKNOWN,
Davira,30.43564033510,-20.47203000000,Masvingo,Clinic,FALSE,UNKNOWN,
Kuranda,30.25668907170,-20.05147000000,Masvingo,Clinic,FALSE,UNKNOWN,
Madamombe,30.32361030580,-20.05228000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Masinire,30.37121963500,-20.40044000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mhandamabwe,30.37161064150,-20.11747000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Ngundu,30.80264091490,-20.80253000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Nyahombe,30.98888969420,-20.82406000000,Masvingo,Clinic,FALSE,UNKNOWN,
Razi,30.65422058110,-20.71986000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Shindi,30.85036087040,-20.87186000000,Masvingo,Clinic,FALSE,UNKNOWN,
Takavarasha,30.30731010440,-20.33397000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Utete,30.20657920840,-20.03928000000,Masvingo,Clinic,FALSE,UNKNOWN,
Esibobvu,28.90357971190,-20.40247000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Esigodini,28.93678092960,-20.28347000000,Matebeleland South,District Hospital,FALSE,UNKNOWN,
Habani,28.95606040950,-20.32064000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
How Mine,28.78455924990,-20.30364000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
Irisvale,29.08530998230,-20.52311000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Kumbuzi,28.90706062320,-20.62233000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Mawabeni,28.98513984680,-20.40653000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Mbizingwe,28.81893920900,-20.40375000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Mhlahlandlela,28.78556060790,-20.52142000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Nhlangano,28.77243995670,-20.20519000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Nswazi,28.98477935790,-20.55722000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Ntshamathe,28.79100036620,-20.15072000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Chemahuro,29.11277961730,-18.21611000000,Midlands,Clinic,FALSE,UNKNOWN,
Chireya,28.59889030460,-17.54417000000,Midlands,Rural Hospital,FALSE,UNKNOWN,
Chitave,28.45111083980,-18.19778000000,Midlands,Clinic,FALSE,UNKNOWN,
Day & Night,28.93750000000,-18.55778000000,Midlands,Private Clinic,FALSE,UNKNOWN,
Denda,28.82028007510,-17.78917000000,Midlands,Clinic,FALSE,UNKNOWN,
Gawa,28.73389053340,-18.26167000000,Midlands,Clinic,FALSE,UNKNOWN,
Gokwe,28.92499923710,-18.21139000000,Midlands,District Hospital,FALSE,UNKNOWN,
Goredema,28.89694023130,-17.85194000000,Midlands,Clinic,FALSE,UNKNOWN,
Gumunyu,28.90527915950,-17.40972000000,Midlands,Clinic,FALSE,UNKNOWN,
Gwanyika,29.24167060850,-18.26278000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Huchu,28.53249931340,-17.98611000000,Midlands,Clinic,FALSE,UNKNOWN,
Jahana,28.95332908630,-18.01806000000,Midlands,Clinic,FALSE,UNKNOWN,
Jiri,28.25749969480,-18.34500000000,Midlands,Clinic,FALSE,UNKNOWN,
Kadzidirire,28.93832969670,-17.50028000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Kahobo,28.76333045960,-17.73750000000,Midlands,Clinic,FALSE,UNKNOWN,
Kana,28.51582908630,-18.55583000000,Midlands,Mission Hospitals,FALSE,UNKNOWN,
Krima,29.37194061280,-18.45028000000,Midlands,Clinic,FALSE,UNKNOWN,
Kuwirirana,29.03027915950,-17.90750000000,Midlands,Clinic,FALSE,UNKNOWN,
Madzivazu,28.50583076480,-17.62972000000,Midlands,Clinic,FALSE,UNKNOWN,
Mangidi,28.35582923890,-18.12194000000,Midlands,Clinic,FALSE,UNKNOWN,
Manoti,28.37944030760,-18.45833000000,Midlands,Clinic,FALSE,UNKNOWN,
Manyoni,28.60222053530,-18.14722000000,Midlands,Clinic,FALSE,UNKNOWN,
Zhamba,28.06110954280,-18.22500000000,Midlands,Clinic,FALSE,UNKNOWN,
Zhomba,28.31306076050,-17.44139000000,Midlands,Clinic,FALSE,UNKNOWN,
Mashame,28.79750061040,-17.27250000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Masuka,28.40250015260,-18.00333000000,Midlands,Clinic,FALSE,UNKNOWN,
Mateta,28.53306007390,-18.39250000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Msala,28.04528045650,-18.46500000000,Midlands,Clinic,FALSE,UNKNOWN,
Mtora,29.00694084170,-17.72083000000,Midlands,Rural Hospital,FALSE,UNKNOWN,
Musita,28.57860946660,-17.84361000000,Midlands,Clinic,FALSE,UNKNOWN,
Mutange,29.24028015140,-18.20472000000,Midlands,Clinic,FALSE,UNKNOWN,
Mzadzi,29.05278015140,-17.47944000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Nenyunga,28.25305938720,-17.44139000000,Midlands,Clinic,FALSE,UNKNOWN,
Norah,29.16777992250,-17.51306000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Nyaje,28.79750061040,-18.55222000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Nyamunga,29.46249961850,-18.34667000000,Midlands,Clinic,FALSE,UNKNOWN,
Rubatsiro,29.09388923650,-17.77472000000,Midlands,Clinic,FALSE,UNKNOWN,
Sai,28.32860946660,-18.25861000000,Midlands,Clinic,FALSE,UNKNOWN,
Sesame,28.73500061040,-17.95472000000,Midlands,Clinic,FALSE,UNKNOWN,
Simchembu,28.23969078060,-17.68439000000,Midlands,Clinic,FALSE,UNKNOWN,
Svisvi,28.77750015260,-18.06028000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Tongwe,29.10388946530,-18.08111000000,Midlands,Clinic,FALSE,UNKNOWN,
Tsungai,29.14249992370,-17.61306000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Vumba,28.18426000000,-17.76407000000,Midlands,Clinic,FALSE,UNKNOWN,
Nembudziya,29.01016000000,-17.72261000000,Midlands,Hospital,FALSE,UNKNOWN,
Nyamazengwe,29.05069000000,-17.81966000000,Midlands,Clinic,FALSE,UNKNOWN,
Nyamhara,28.85431000000,-17.59907000000,Midlands,Clinic,FALSE,UNKNOWN,
Mateme,28.92017000000,-18.57530000000,Midlands,Clinic,FALSE,UNKNOWN,
Acturus Mine,31.31681060790,-17.78800000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Bosha,31.55306053160,-17.50075000000,Mashonaland East,Rural Health Centre,FALSE,UNKNOWN,
Chikwaka,31.48586082460,-17.55206000000,Mashonaland East,Rural Hospital,FALSE,UNKNOWN,
Chinamhora,31.18456077580,-17.57161000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Chinyika,31.35627937320,-17.83503000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Cranborne Clinic,31.20742034910,-17.95506000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Domboshava,31.13871955870,-17.60214000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
John Reimer,31.38442039490,-17.72214000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Kowoyo,31.48925018310,-17.67219000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Kubatsirana,31.37047004700,-17.82031000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Makumbe,31.27318954470,-17.54042000000,Mashonaland East,District Hospital,FALSE,UNKNOWN,
Masukandoro,31.15321922300,-17.54042000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Mwanza,31.48681068420,-17.76875000000,Mashonaland East,Rural Health Centre,FALSE,UNKNOWN,
Nyaure,31.27144050600,-17.62294000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Pote,31.12093925480,-17.57222000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Rusike,31.51822090150,-17.87261000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Ruwa,31.23760986330,-17.89006000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Ruwa Rehab.,31.23513984680,-17.90167000000,Mashonaland East,Hospital,FALSE,UNKNOWN,
Gejo raRuby,31.32380000000,-17.74040000000,Mashonaland East,RHC,FALSE,UNKNOWN,
Goromonzi High ,31.35970000000,-17.86720000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Joan Rankini ,31.38470000000,-17.72230000000,Mashonaland East,RHC,FALSE,UNKNOWN,
Melfort ,31.32400000000,-17.99980000000,Mashonaland East,RHC,FALSE,UNKNOWN,
Rusununguko ,31.43310000000,-17.99160000000,Mashonaland East,RHC,FALSE,UNKNOWN,
Ruwa ,31.23770000000,-17.89020000000,Mashonaland East,DayCare RHC,FALSE,UNKNOWN,
Ruwa ,31.24180000000,-17.89660000000,Mashonaland East,PolyClinic,FALSE,UNKNOWN,
St Joseph's ,31.19640000000,-17.75140000000,Mashonaland East,RHC,FALSE,UNKNOWN,
Arcturus,31.31640000000,-17.77860000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Angwa,30.30805969240,-16.10195000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Bakasa,30.69277954100,-16.52667000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Bepura,30.67250061040,-16.85667000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Bvochora,30.58551979060,-16.57822000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Chapoto,30.39763069150,-15.70058000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Chidodo,31.05616950990,-16.02513000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Chikafa,30.56088066100,-16.00798000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Chipuriro,30.72571945190,-16.77972000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Chitsungo,30.55571937560,-16.27722000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Gonono,30.83333015440,-16.08695000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Gota,30.65777969360,-16.58639000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Guruve,30.70222091670,-16.67111000000,Mashonaland Central,District Hospital,FALSE,UNKNOWN,
Horseshoe,30.88666915890,-16.70306000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Kachuta,30.50264930730,-16.63361000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Mahuwe,30.73527908330,-16.38389000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Mashumbi,30.55669975280,-16.17507000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Masoka,30.16666984560,-16.16667000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Masomo,30.89067077640,-16.31323000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Matsvitsi,30.61083030700,-16.67278000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Msengezi,31.11824989320,-16.11073000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Negomo,30.75917053220,-16.51056000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Nyakapupu,30.62805938720,-16.75167000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Nyamhondoro,30.75778007510,-16.85139000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Ruyamuro,30.79528045650,-16.71917000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Shinje,30.72360992430,-16.70667000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Birkdale,30.71890000000,-16.96896600000,Mashonaland Central,Rural Health Centre,FALSE,UNKNOWN,
Mugarakamwe,30.57957000000,-16.86427000000,Mashonaland Central,Rural Health Centre,FALSE,UNKNOWN,
Kemutamba,30.44222000000,-16.63607000000,Mashonaland Central,Rural Health Centre,FALSE,UNKNOWN,
Kamusasa,30.87209000000,-16.66756000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Guruve ,30.70320000000,-16.66280000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Brandon ,30.58410000000,-16.96990000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Birkdale,30.71910000000,-16.96900000000,Mashonaland Central,Clinic,FALSE,UNKNOWN,
Chepiri,31.88508033750,-19.80603000000,Masvingo,Clinic,FALSE,UNKNOWN,
Chimombe,31.60614013670,-19.67189000000,Masvingo,Rural Hospital,FALSE,UNKNOWN,
Chinyika,31.48505973820,-19.50567000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Chitando,31.20241928100,-19.90722000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Chitsa,31.61733055110,-19.50175000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Chiwore,30.83930969240,-19.63397000000,Masvingo,Clinic,FALSE,UNKNOWN,
Dambara,31.28635978700,-19.37464000000,Masvingo,Clinic,FALSE,UNKNOWN,
Denhere,31.18907928470,-19.28422000000,Masvingo,Clinic,FALSE,UNKNOWN,
Devure,31.38666915890,-19.66761000000,Masvingo,Mission Clinic,FALSE,UNKNOWN,
Guni,31.14068984990,-20.00739000000,Masvingo,Clinic,FALSE,UNKNOWN,
Gutu,31.15007972720,-19.65761000000,Masvingo,Hospital,FALSE,UNKNOWN,
Gutu,31.21805953980,-19.65678000000,Masvingo,Mission Hospital,FALSE,UNKNOWN,
Magombedze,31.35021972660,-19.75803000000,Masvingo,Clinic,FALSE,UNKNOWN,
Majarada,31.38452911380,-19.83931000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Zinhata,31.58646965030,-19.81789000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mataruse,31.77186012270,-19.61928000000,Masvingo,Clinic,FALSE,UNKNOWN,
Matizha,30.96875000000,-19.47356000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mazura,31.64043998720,-19.60406000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mukaro,31.15789031980,-19.75686000000,Masvingo,Clinic,FALSE,UNKNOWN,
Munyikwa,31.80521965030,-19.72236000000,Masvingo,Rural Health Centre,FALSE,UNKNOWN,
Mushaviri,31.10091972350,-19.72333000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mutema,30.98797035220,-19.88822000000,Masvingo,Clinic,FALSE,UNKNOWN,
Mutero,31.43803024290,-19.63433000000,Masvingo,Mission Clinic,FALSE,UNKNOWN,
Nemashakwe,31.68405914310,-19.83439000000,Masvingo,Clinic,FALSE,UNKNOWN,
Nerupiri,31.03528022770,-19.85586000000,Masvingo,Clinic,FALSE,UNKNOWN,
Nyazvidzi,31.36735916140,-19.40494000000,Masvingo,Clinic,FALSE,UNKNOWN,
Serima,30.88368988040,-19.51861000000,Masvingo,Mission Hospital,FALSE,UNKNOWN,
Soti Source,31.20718955990,-19.45097000000,Masvingo,Clinic,FALSE,UNKNOWN,
Tirizi,31.45027923580,-19.75394000000,Masvingo,Clinic,FALSE,UNKNOWN,
Zvavahera,31.35560989380,-19.57472000000,Masvingo,Clinic,FALSE,UNKNOWN,
Blanket Mine,28.90613937380,-20.87447000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
Buvuma,29.20446968080,-21.46747000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Collen Bawn,29.22178077700,-21.00350000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
Freda Mine,28.80032920840,-20.97178000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
Gungwe,28.88731002810,-21.45617000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Gwanda Prison,29.00653076170,-20.95706000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Gwanda Prov. Hosp,29.00005912780,-20.95786000000,Matebeleland South,Provincial Hospital,FALSE,UNKNOWN,
Jessie Mine,29.32280921940,-21.05517000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
JZ Moyo,29.37214088440,-20.99019000000,Matebeleland South,School Clinic,FALSE,UNKNOWN,
Kafusi,28.77222061160,-21.60386000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Makwe,28.75638961790,-20.96919000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Manama,28.99114036560,-21.57014000000,Matebeleland South,Mission Hospital,FALSE,UNKNOWN,
Vumba-Chingwe,28.92378044130,-20.88653000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
ZNFPC,29.01849937440,-20.94064000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Mashaba,28.95038986210,-21.66825000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Mtshabezi,28.90691947940,-20.70111000000,Matebeleland South,Mission Hospital,FALSE,UNKNOWN,
Mzimuni,29.13558006290,-20.65025000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Nhwali,29.20549964900,-21.70358000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Ntalale,28.88607978820,-21.35731000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Pakama,29.02396965030,-20.93975000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Sengwezani,28.97450065610,-21.37139000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Silonga,29.17406082150,-21.38333000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Simbumbumbu,28.75761032100,-20.75217000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Stanmore,29.03660964970,-20.66992000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Dwala,29.71504000000,-21.08346000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
